Date,Australia,Belgium,Bulgaria,Canada,France,Germany,Greece,Hong Kong,Ireland,Italy,Japan,Malaysia,Mexico,Netherlands,New Zealand,Portugal,Singapore,South Africa,Spain,Turkey,UK,US
17/10/1989,392.46,NA,NA,NA,125.55,135.53,NA,NA,NA,NA,NA,NA,NA,219.37,NA,NA,NA,NA,NA,NA,2874.84,448.13
18/10/1989,394.83,NA,NA,NA,125.64,135.47,NA,NA,NA,NA,NA,NA,NA,219.58,NA,NA,NA,NA,NA,NA,2932.37,452.85
19/10/1989,402.01,NA,NA,NA,127.33,138.47,NA,NA,NA,NA,NA,NA,NA,219.77,NA,NA,NA,NA,NA,NA,3032.92,455.97
20/10/1989,396.16,NA,NA,NA,128.61,142.96,NA,NA,NA,NA,NA,NA,NA,219.5,NA,NA,NA,NA,NA,NA,2977.35,456.94
23/10/1989,397.4,NA,NA,NA,128.62,142.36,NA,NA,NA,NA,NA,NA,NA,219.34,NA,NA,NA,NA,NA,NA,3000.49,455.98
24/10/1989,396.72,NA,NA,NA,129.68,143.51,NA,NA,NA,NA,NA,NA,NA,221.14,NA,NA,NA,NA,NA,NA,3017.55,473.23
25/10/1989,397.24,NA,NA,NA,129.6,136.45,NA,NA,NA,NA,NA,NA,NA,220.82,NA,NA,NA,NA,NA,NA,3058.2,458.86
26/10/1989,400.19,NA,NA,NA,129.84,133.68,NA,NA,NA,NA,NA,NA,NA,221.34,NA,NA,NA,NA,NA,NA,3041.11,450.99
27/10/1989,399.24,NA,NA,NA,127.27,134.32,NA,NA,NA,NA,NA,NA,NA,222.54,NA,NA,NA,NA,NA,NA,2896.24,446.97
30/10/1989,400.44,NA,NA,NA,121.78,133.79,NA,NA,NA,NA,NA,NA,NA,221.29,NA,NA,NA,NA,NA,NA,2931.58,450.39
31/10/1989,398.72,NA,NA,NA,117.97,133.52,NA,NA,NA,NA,NA,NA,NA,220.46,NA,NA,NA,NA,NA,NA,2974.22,453.51
01/11/1989,401.67,NA,NA,NA,118.24,133.74,NA,NA,NA,NA,NA,NA,NA,221.45,NA,NA,NA,NA,NA,NA,2947.67,457.79
02/11/1989,400.13,NA,NA,NA,118.41,132.91,NA,NA,NA,NA,NA,NA,NA,220.11,NA,NA,NA,NA,NA,NA,2878.61,455.59
03/11/1989,400.06,NA,NA,NA,120.06,130.15,NA,NA,NA,NA,NA,NA,NA,219.65,NA,NA,NA,NA,NA,NA,2912.35,454.15
06/11/1989,398.8,NA,NA,NA,119.24,129.85,NA,NA,NA,NA,NA,NA,NA,219.42,NA,NA,NA,NA,NA,NA,2969.4,446.22
07/11/1989,396.66,NA,NA,NA,120.33,130.42,NA,NA,NA,NA,NA,NA,NA,220.47,NA,NA,NA,NA,NA,NA,2998.16,442.7
08/11/1989,397.94,NA,NA,NA,120.33,130.31,NA,NA,NA,NA,NA,NA,NA,220.17,NA,NA,NA,NA,NA,NA,3033.16,442.54
09/11/1989,399.89,NA,NA,NA,121.59,130.09,NA,NA,NA,NA,NA,NA,NA,220.27,NA,NA,NA,NA,NA,NA,3053.53,438.17
10/11/1989,397.6,NA,NA,NA,122.2,126.18,NA,NA,NA,NA,NA,NA,NA,218.53,NA,NA,NA,NA,NA,NA,3037.43,441.68
13/11/1989,396.09,NA,NA,NA,125.26,126.29,NA,NA,NA,NA,NA,NA,NA,218.93,NA,NA,NA,NA,NA,NA,3058.66,448.46
14/11/1989,389.83,NA,NA,NA,129.11,127.23,NA,NA,NA,NA,NA,NA,NA,220.57,NA,NA,NA,NA,NA,NA,3036.32,446.98
15/11/1989,388.42,NA,NA,NA,128.16,127.93,NA,NA,NA,NA,NA,NA,NA,221.4,NA,NA,NA,NA,NA,NA,3024.04,450.61
16/11/1989,388.82,NA,NA,NA,128.16,128.16,NA,NA,NA,NA,NA,NA,NA,221.79,NA,NA,NA,NA,NA,NA,3018.9,449.72
17/11/1989,394.35,NA,NA,NA,129.33,127.65,NA,NA,NA,NA,NA,NA,NA,221.03,NA,NA,NA,NA,NA,NA,2968.89,446.96
20/11/1989,391.59,NA,NA,NA,128.15,128.05,NA,NA,NA,NA,NA,NA,NA,221.85,NA,NA,NA,NA,NA,NA,2912.63,445.74
21/11/1989,389.92,NA,NA,NA,129.19,129.23,NA,NA,NA,NA,NA,NA,NA,223.88,NA,NA,NA,NA,NA,NA,2927.91,449.88
22/11/1989,386.26,NA,NA,NA,125.08,129.91,NA,NA,NA,NA,NA,NA,NA,225.06,NA,NA,NA,NA,NA,NA,2926.83,449.84
23/11/1989,385.62,NA,NA,NA,129.39,123.54,NA,NA,NA,NA,NA,NA,NA,224.29,NA,NA,NA,NA,NA,NA,2929.02,449.84
24/11/1989,385.61,NA,NA,NA,126.84,125.54,NA,NA,NA,NA,NA,NA,NA,225.59,NA,NA,NA,NA,NA,NA,2901.83,450.72
27/11/1989,387.9,NA,NA,NA,129.41,126.61,NA,NA,NA,NA,NA,NA,NA,227.55,NA,NA,NA,NA,NA,NA,2867.12,451.46
28/11/1989,388.08,NA,NA,NA,130.25,126.77,NA,NA,NA,NA,NA,NA,NA,227.58,NA,NA,NA,NA,NA,NA,2926.79,454.11
29/11/1989,382.66,NA,NA,NA,130.69,127.14,NA,NA,NA,NA,NA,NA,NA,228.4,NA,NA,NA,NA,NA,NA,2969.73,445.31
30/11/1989,387.26,NA,NA,NA,130.93,127.3,NA,NA,NA,NA,NA,NA,NA,229.15,NA,NA,NA,NA,NA,NA,2981.49,440.73
01/12/1989,384.12,NA,NA,NA,130.61,127.17,NA,NA,NA,NA,NA,NA,NA,229.03,NA,NA,NA,NA,NA,NA,3043.69,440.97
04/12/1989,385.13,NA,NA,NA,131.31,127.19,NA,NA,NA,NA,NA,NA,NA,229.04,NA,NA,NA,NA,NA,NA,3103.31,436.47
05/12/1989,382.59,NA,NA,NA,131.81,127.53,NA,NA,NA,NA,NA,NA,NA,229.59,NA,NA,NA,NA,NA,NA,3221.97,434.96
06/12/1989,380.98,NA,NA,NA,131.18,128.33,NA,NA,NA,NA,NA,NA,NA,231.04,NA,NA,NA,NA,NA,NA,3294.09,427.45
07/12/1989,382.57,NA,NA,NA,130.58,127.79,NA,NA,NA,NA,NA,NA,NA,229.99,NA,NA,NA,NA,NA,NA,3238.04,431.95
08/12/1989,385.98,NA,NA,NA,130.61,127.92,NA,NA,NA,NA,NA,NA,NA,229.92,NA,NA,NA,NA,NA,NA,3219.21,435.13
11/12/1989,383.37,NA,NA,NA,129.43,128.27,NA,NA,NA,NA,NA,NA,NA,230.65,NA,NA,NA,NA,NA,NA,3198.05,435.09
12/12/1989,384.54,NA,NA,NA,134.34,130.68,NA,NA,NA,NA,NA,NA,NA,234.72,NA,NA,NA,NA,NA,NA,3241.43,435.35
13/12/1989,380.28,NA,NA,NA,134.47,132.07,NA,NA,NA,NA,NA,NA,NA,233.86,NA,NA,NA,NA,NA,NA,3234.42,436.68
14/12/1989,381.26,NA,NA,NA,134.64,132.23,NA,NA,NA,NA,NA,NA,NA,233.89,NA,NA,NA,NA,NA,NA,3220.04,435.62
15/12/1989,378.94,NA,NA,NA,135.97,133.45,NA,NA,NA,NA,NA,NA,NA,235.93,NA,NA,NA,NA,NA,NA,3204.62,438.41
18/12/1989,384.37,NA,NA,NA,135.77,133.09,NA,NA,NA,NA,NA,NA,NA,235.34,NA,NA,NA,NA,NA,NA,3214.4,430.24
19/12/1989,389.59,NA,NA,NA,134.88,132.28,NA,NA,NA,NA,NA,NA,NA,233.74,NA,NA,NA,NA,NA,NA,3222.34,425.55
20/12/1989,393.63,NA,NA,NA,134.77,132.02,NA,NA,NA,NA,NA,NA,NA,233.24,NA,NA,NA,NA,NA,NA,3253.19,426.17
21/12/1989,392.02,NA,NA,NA,136.8,133.16,NA,NA,NA,NA,NA,NA,NA,234.91,NA,NA,NA,NA,NA,NA,3259.47,427.25
22/12/1989,392.98,NA,NA,NA,137.08,137.71,NA,NA,NA,NA,NA,NA,NA,237.38,NA,NA,NA,NA,NA,NA,3267.6,426.37
25/12/1989,392.98,NA,NA,NA,137.08,137.71,NA,NA,NA,NA,NA,NA,NA,237.38,NA,NA,NA,NA,NA,NA,3267.6,426.37
26/12/1989,392.98,NA,NA,NA,137.08,137.71,NA,NA,NA,NA,NA,NA,NA,237.38,NA,NA,NA,NA,NA,NA,3267.6,426.71
27/12/1989,396.09,NA,NA,NA,141.89,145.42,NA,NA,NA,NA,NA,NA,NA,239.59,NA,NA,NA,NA,NA,NA,3309.96,428.41
28/12/1989,406.35,NA,NA,NA,145.55,145.68,NA,NA,NA,NA,NA,NA,NA,239.97,NA,NA,NA,NA,NA,NA,3271.91,429.4
29/12/1989,410.29,NA,NA,NA,150.04,145.32,NA,NA,NA,NA,NA,NA,NA,238.74,NA,NA,NA,NA,NA,NA,3302.32,430.03
01/01/1990,410.29,NA,NA,NA,150.04,145.32,NA,NA,NA,NA,NA,NA,NA,238.74,NA,NA,NA,NA,NA,NA,3302.32,430.03
02/01/1990,405.51,NA,NA,NA,148.91,143.82,NA,NA,NA,NA,NA,NA,NA,236.86,NA,NA,NA,NA,NA,NA,3277.98,429.41
03/01/1990,410.59,NA,NA,NA,147.71,142.25,NA,NA,NA,NA,NA,NA,NA,235.63,NA,NA,NA,NA,NA,NA,3279.54,429.81
04/01/1990,418.78,NA,NA,NA,151.1,142.92,NA,NA,NA,NA,NA,NA,NA,241.08,NA,NA,NA,NA,NA,NA,3355.66,427.35
05/01/1990,416.26,NA,NA,NA,151.23,143.1,NA,NA,NA,NA,NA,NA,NA,241.09,NA,NA,NA,39.38,NA,NA,3357.4,427.51
08/01/1990,417.45,NA,NA,NA,152.54,144.06,NA,NA,NA,NA,NA,NA,NA,242.68,NA,NA,NA,39.43,NA,NA,3385.26,429.2
09/01/1990,411.16,NA,NA,NA,151.5,142.94,NA,NA,NA,NA,NA,NA,NA,240.62,NA,NA,NA,39.31,NA,NA,3379.61,429.15
10/01/1990,415.65,NA,NA,NA,148.8,143.16,NA,NA,NA,NA,NA,NA,NA,241.1,NA,NA,NA,39.44,NA,NA,3381.79,427.11
11/01/1990,421.56,NA,NA,NA,144.77,142.94,NA,NA,NA,NA,NA,NA,NA,241.1,NA,NA,NA,39.15,NA,NA,3349.48,417.85
12/01/1990,426.67,NA,NA,NA,141.77,143.2,NA,NA,NA,NA,NA,NA,NA,241.18,NA,NA,NA,39.37,NA,NA,3309.08,411.28
15/01/1990,418.95,NA,NA,NA,137.37,141.8,NA,NA,NA,NA,NA,NA,NA,239.44,NA,NA,NA,39.19,NA,NA,3310.02,407.06
16/01/1990,419.32,NA,NA,NA,134.25,141.96,NA,NA,NA,NA,NA,NA,NA,238.79,NA,NA,NA,39.05,NA,NA,3326.09,407.95
17/01/1990,419.13,NA,NA,NA,137.67,142.33,NA,NA,NA,NA,NA,NA,NA,239.33,NA,NA,NA,39.03,NA,NA,3318.01,408.92
18/01/1990,419.74,NA,NA,NA,136.24,140.77,NA,NA,NA,NA,NA,NA,NA,237.03,NA,NA,NA,39.12,NA,NA,3267.97,402.62
19/01/1990,419.95,NA,NA,NA,136.62,141.06,NA,NA,NA,NA,NA,NA,NA,237.57,NA,NA,NA,39.02,NA,NA,3259.34,398.45
22/01/1990,423.14,NA,NA,NA,136.8,142.78,NA,NA,NA,NA,NA,NA,NA,235.21,NA,NA,NA,39,NA,NA,3208.88,391.3
23/01/1990,416.59,NA,NA,NA,140.56,147.99,NA,NA,NA,NA,NA,NA,NA,238.58,NA,NA,NA,39.12,NA,NA,3224.91,391.42
24/01/1990,397.98,NA,NA,NA,138.05,148.89,NA,NA,NA,NA,NA,NA,NA,239.87,NA,NA,NA,39.1,NA,NA,3230.45,384.84
25/01/1990,402.37,NA,NA,NA,139.68,142.55,NA,NA,NA,NA,NA,NA,NA,240.21,NA,NA,NA,39.17,NA,NA,3244.35,382.85
26/01/1990,401.51,NA,NA,NA,139.23,138.85,NA,NA,NA,NA,NA,NA,NA,239.17,NA,NA,NA,38.97,NA,NA,3246.21,385.08
29/01/1990,404.07,NA,NA,NA,138.65,146.3,NA,NA,NA,NA,NA,NA,NA,240.85,NA,NA,NA,39.24,NA,NA,3303.34,380.78
30/01/1990,403.18,NA,NA,NA,138.52,146.31,NA,NA,NA,NA,NA,NA,NA,240.61,NA,NA,NA,39.24,NA,NA,3270.23,369.41
31/01/1990,404.93,NA,NA,NA,138.02,145.66,NA,NA,NA,NA,NA,NA,NA,239.49,NA,NA,NA,39.04,NA,NA,3271.97,376.64
01/02/1990,403.25,NA,NA,NA,138.59,146.26,NA,NA,NA,NA,NA,NA,NA,240.76,NA,NA,NA,39.11,NA,NA,3297.53,368.43
02/02/1990,406.54,NA,NA,NA,139.61,145.79,NA,NA,NA,NA,NA,NA,NA,240.07,NA,NA,NA,39.2,NA,NA,3300.39,369.79
05/02/1990,394.78,NA,NA,NA,141.06,144.02,NA,NA,NA,NA,NA,NA,NA,242.45,NA,NA,NA,39.37,NA,NA,3336.08,373.63
06/02/1990,394.43,NA,NA,NA,140.16,145.04,NA,NA,NA,NA,NA,NA,NA,243.53,NA,NA,NA,39.56,NA,NA,3300.17,374.85
07/02/1990,395.28,NA,NA,NA,137,142.07,NA,NA,NA,NA,NA,NA,NA,243.46,NA,NA,NA,39.59,NA,NA,3259.62,383.79
08/02/1990,389.57,NA,NA,NA,135.74,140.53,NA,NA,NA,NA,NA,NA,NA,241.74,NA,NA,NA,39.44,NA,NA,3255.88,379
09/02/1990,386.09,NA,NA,NA,135.56,140.4,NA,NA,NA,NA,NA,NA,NA,241.04,NA,NA,NA,39.49,NA,NA,3235.02,381.24
12/02/1990,387.12,NA,NA,NA,135.87,140.78,NA,NA,NA,NA,NA,NA,NA,241.17,NA,NA,NA,39.32,NA,NA,3221.6,379.09
13/02/1990,387.35,NA,NA,NA,135.4,142.79,NA,NA,NA,NA,NA,NA,NA,240.05,NA,NA,NA,39.39,NA,NA,3181.09,383.71
14/02/1990,381.12,NA,NA,NA,135.73,143.25,NA,NA,NA,NA,NA,NA,NA,240.85,NA,NA,NA,39.41,NA,NA,3213.18,384.55
15/02/1990,378.83,NA,NA,NA,135.07,142.5,NA,NA,NA,NA,NA,NA,NA,239.57,NA,NA,NA,39.28,NA,NA,3223.12,384.97
16/02/1990,378.58,NA,NA,NA,136.96,142.67,NA,NA,NA,NA,NA,NA,NA,239.7,NA,NA,NA,40.01,NA,NA,3243.88,387.63
19/02/1990,383.72,NA,NA,NA,137.13,142.75,NA,NA,NA,NA,NA,NA,NA,239.93,NA,NA,NA,39.98,NA,NA,3208.84,387.63
20/02/1990,384.45,NA,NA,NA,139.05,140.45,NA,NA,NA,NA,NA,NA,NA,240.15,NA,NA,NA,40.04,NA,NA,3214.73,376.59
21/02/1990,382.31,NA,NA,NA,138.21,141.23,NA,NA,NA,NA,NA,NA,NA,241.71,NA,NA,NA,38.09,NA,NA,3220.09,379.13
22/02/1990,387.14,NA,NA,NA,136.39,140.94,NA,NA,NA,NA,NA,NA,NA,241.06,NA,NA,NA,38.11,NA,NA,3215.84,379.88
23/02/1990,386.59,NA,NA,NA,135.78,140.13,NA,NA,NA,NA,NA,NA,NA,240.13,NA,NA,NA,37.99,NA,NA,3125.09,380.15
26/02/1990,379.49,NA,NA,NA,134.89,139.18,NA,NA,NA,NA,NA,NA,NA,237.9,NA,NA,NA,37.71,NA,NA,3075.83,382.94
27/02/1990,379.35,NA,NA,NA,135.34,139.58,NA,NA,NA,NA,NA,NA,NA,238.62,NA,NA,NA,37.9,NA,NA,3079.68,387.48
28/02/1990,386.37,NA,NA,NA,136.16,138.57,NA,NA,NA,NA,NA,NA,NA,237.56,NA,NA,NA,37.81,NA,NA,3059.26,386.07
01/03/1990,383.33,NA,NA,NA,136.55,136.92,NA,NA,NA,NA,NA,NA,NA,233.55,NA,NA,NA,37.39,NA,NA,2988.69,385.54
02/03/1990,376.74,NA,NA,NA,132.81,136.8,NA,NA,NA,NA,NA,NA,NA,233.18,NA,NA,NA,37.26,NA,NA,2992.02,387.93
05/03/1990,376.65,NA,NA,NA,135.76,138,NA,NA,NA,NA,NA,NA,NA,235.53,NA,NA,NA,37.32,NA,NA,2943.16,389.72
06/03/1990,381.08,NA,NA,NA,139.23,138.18,NA,NA,NA,NA,NA,NA,NA,235.83,NA,NA,NA,37.46,NA,NA,2918.78,393.33
07/03/1990,375.68,NA,NA,NA,140.49,137.75,NA,NA,NA,NA,NA,NA,NA,234.45,NA,NA,NA,37.3,NA,NA,2916.36,395.25
08/03/1990,377.92,NA,NA,NA,140.9,138.17,NA,NA,NA,NA,NA,NA,NA,235.23,NA,NA,NA,37.35,NA,NA,2950.82,395.97
09/03/1990,377.17,NA,NA,NA,140.59,138,NA,NA,NA,NA,NA,NA,NA,234.98,NA,NA,NA,37.18,NA,NA,2882.81,392.56
12/03/1990,377.81,NA,NA,NA,140.13,137.48,NA,NA,NA,NA,NA,NA,NA,234.27,NA,NA,NA,37.06,NA,NA,2830.12,391.96
13/03/1990,378.37,NA,NA,NA,142.91,136.96,NA,NA,NA,NA,NA,NA,NA,233.41,NA,NA,NA,36.85,NA,NA,2807.37,393.43
14/03/1990,381.5,NA,NA,NA,143.33,137.23,NA,NA,NA,NA,NA,NA,NA,234.32,NA,NA,NA,36.91,NA,NA,2820.92,386.8
15/03/1990,378.67,NA,NA,NA,144.13,138.08,NA,NA,NA,NA,NA,NA,NA,235.86,NA,NA,NA,37.04,NA,NA,2855.48,378.69
16/03/1990,375.32,NA,NA,NA,144.9,138.76,NA,NA,NA,NA,NA,NA,NA,236.9,NA,NA,NA,37.11,NA,NA,2915.6,367.11
19/03/1990,382.34,NA,NA,NA,145.78,140.36,NA,NA,NA,NA,NA,NA,NA,238.01,NA,NA,NA,37.04,NA,NA,2821.86,369.45
20/03/1990,385.33,NA,NA,NA,144.83,139.25,NA,NA,NA,NA,NA,NA,NA,236.42,NA,NA,NA,37,NA,NA,2849.31,367.49
21/03/1990,386.05,NA,NA,NA,144.01,140.83,NA,NA,NA,NA,NA,NA,NA,234.87,NA,NA,NA,36.77,NA,NA,2775.34,372.32
22/03/1990,383.48,NA,NA,NA,146,144.19,NA,NA,NA,NA,NA,NA,NA,235.75,NA,NA,NA,36.76,NA,NA,2840.09,369.92
23/03/1990,382.6,NA,NA,NA,147.32,143.67,NA,NA,NA,NA,NA,NA,NA,235.06,NA,NA,NA,36.78,NA,NA,2848.25,372.93
