Country,Year,LHS_div_eq,TED,VIX,SENT,FEDFUNDS,INTERNET,ERM,Euro,US_bond_spread,Credit_to_GDP,Market_cap_to_GDP,Num_public_firms,Trade_to_GDP,Turnover_Domest_Total,Agg_Fin_Risk,Agg_Econ_Risk,Agg_Pol_Risk,Equity_Liq,Dev_PC1
Thailand,2.00E+03,86.8444034819,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,105.1217389641,23.1164382922,381,121.297883575,66.1630398324,38.46,38.75,71.92,0.6748274162,NA
Thailand,2001,90.8860090483,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,93.0784471432,29.8787632405,382,120.2676962619,86.3886556504,38.12,38.09,72.05,0.7010399562,NA
Thailand,2002,90.2808165297,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,96.8693914876,33.8824062355,398,114.9697430211,90.7174609202,39.96,38.14,72.43,0.6688474421,NA
Thailand,2003,96.5400528708,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,94.1346632775,78.1564809648,419,116.6928381768,87.8441771441,39.63,39.42,71.01,0.6206434935,NA
Thailand,2004,82.3044666137,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,95.1445902727,66.7399648434,463,127.4120752556,101.340233042,40.88,41.13,69.2899999999999,0.5998086103,NA
Thailand,2005,90.4715835427,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,93.8299056782,65.4373238907,504,137.8539030409,72.5027557825,41.8,38.93,65.26,0.6466567553,NA
Thailand,2006,87.6133582114,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,88.9065620724,63.2044716627,518,134.0867706149,69.2128525082,41.01,37.67,60.3,0.6489966555,NA
Thailand,2007,79.0333266596,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,106.3624807564,74.9704772475,523,129.8731411355,57.1965180631,41.5,38.25,56.38,0.6615213576,NA
Thailand,2008,71.4467893452,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,105.7597312518,35.3926657526,525,140.4369681378,102.8404150017,41.37,37.43,58.29,0.6472269455,NA
Thailand,2009,70.0202654937,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,108.9834768598,62.8149550497,535,119.2695546875,71.5553074839,41.66,31.96,57.51,0.6885527362,NA
Thailand,2010,79.216013839,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,115.7218970507,81.4211847532,541,127.2504519968,80.0884587408,43.84,36.84,55.67,0.6422059032,NA
Thailand,2011,79.4732826603,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,130.6498424241,72.40432742,545,139.675555462,80.17880968,43.75,39.33,57.18,0.6256292095,NA
Thailand,2012,78.2305399129,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,136.209190597,98.037108221,558,138.4986579293,61.2822545123,43.06,37.89,58.84,0.6210823973,NA
Thailand,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Thailand,2014,,0.20,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Thailand,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Thailand,2016,,0.43,15.83,-0.2060358,0.40,45.6732900276397,0,0,,,,,,,,,,,
Thailand,2017,,0.33,11.09,-0.0388482,1.00,48.565130757136,0,0,,,,,,,,,,,
Thailand,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
Trinidad,1986,NA,0.86,NA,1.20774,6.81,NA,0,0,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1987,NA,1.41,NA,0.0861263,6.66,NA,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1988,NA,1.31,NA,-0.246703,7.57,NA,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1989,NA,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1990,NA,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1991,NA,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1992,NA,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1993,NA,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1994,NA,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1995,NA,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1996,97.98919449,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1997,100,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1998,100,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1999,99.8273448205,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2.00E+03,100,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2001,100,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2002,99.7044878485,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2003,100,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2004,100,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2005,99.1661660759,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2006,100,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2007,100,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2008,100,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2009,100,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2010,99.8033117386,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2011,100,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2012,100,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Trinidad,2014,,0.20,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Trinidad,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Trinidad,2016,,0.43,15.83,-0.2060358,0.40,45.6732900276397,0,0,,,,,,,,,,,
Trinidad,2017,,0.33,11.09,-0.0388482,1.00,48.565130757136,0,0,,,,,,,,,,,
Trinidad,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
Tunisia,1986,NA,0.86,NA,1.20774,6.81,NA,0,0,1.39,71.1859672644,NA,NA,67.4850567007,NA,27.3,21.33,44.25,NA,NA
Tunisia,1987,NA,1.41,NA,0.0861263,6.66,NA,0,0,1.36,52.2175152141,NA,NA,70.6420419897,NA,25.5,22.37,45.41,NA,NA
Tunisia,1988,NA,1.31,NA,-0.246703,7.57,NA,0,0,1.19,51.4308477473,NA,NA,83.6754959241,NA,27.38,27.17,55.17,NA,NA
Tunisia,1989,NA,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,58.9441182911,NA,NA,92.0072159251,NA,30.04,25.62,59.58,NA,NA
Tunisia,1990,NA,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,55.0763334782,NA,NA,94.1612655676,NA,30.21,25.47,59.58,NA,NA
Tunisia,1991,NA,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,53.7573324022,NA,NA,85.6860202181,NA,29.12,26.11,55.83,NA,NA
Tunisia,1992,NA,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,66.170263684,NA,NA,86.0000875542,NA,31.3,29.74,63.91,NA,NA
Tunisia,1993,NA,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,67.1803655459,NA,NA,88.4109677419,NA,31.84,31.25,66.5,NA,NA
Tunisia,1994,NA,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,67.5439868975,NA,20,92.8043860426,NA,31.67,31.5,65.83,NA,NA
Tunisia,1995,NA,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,68.4319954492,22.3408993889,24,93.7144465687,16.6230580946,33.04,31.58,69.08,NA,NA
Tunisia,1996,NA,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,63.2366898664,19.206402228,28,85.7203547621,5.3508487462,33.34,28.33,70,NA,NA
Tunisia,1997,NA,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,58.9446245979,10.783192587,32,80.500710444,8.7956837362,33.92,32.23,72.51,NA,NA
Tunisia,1998,99.2826243012,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,59.911412748,9.965797829,36,79.979458262,7.4495600309,35.96,35.83,74.83,NA,NA
Tunisia,1999,99.7709319239,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,59.4689151155,NA,NA,77.9051139412,NA,36.04,35.72,73.17,NA,NA
Tunisia,2.00E+03,100,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,59.9890124451,NA,NA,82.4559257712,NA,33.79,37.21,75,NA,NA
Tunisia,2001,98.4719108904,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,61.5108846645,NA,NA,89.5519191092,NA,35.83,37.38,73.84,NA,NA
Tunisia,2002,100,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,62.3029658312,NA,NA,85.3416571939,NA,36.17,36.62,71.21,NA,NA
Tunisia,2003,100,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,60.7479737542,NA,NA,82.3901077932,NA,36.33,36.75,72.2899999999999,NA,NA
Tunisia,2004,83.726784451,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,58.9506290134,NA,NA,86.9482937078,NA,37.09,37.17,73.18,NA,NA
Tunisia,2005,77.3191647717,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,58.2917054763,NA,NA,90.2512478804,NA,37,37.09,72.96,NA,NA
Tunisia,2006,85.9513597488,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,57.3279120236,NA,NA,93.9378508972,NA,37.34,37.13,72.92,NA,NA
Tunisia,2007,91.0338082684,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,57.8508167391,NA,NA,104.0754721522,NA,37.42,36.87,72.25,NA,NA
Tunisia,2008,80.7195168017,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,59.8904950079,NA,NA,115.3961257731,NA,36.05,35.71,72.08,NA,NA
Tunisia,2009,72.7558500968,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,62.2474436408,NA,NA,94.369192804,NA,37.09,32.88,72,NA,NA
Tunisia,2010,86.7248560442,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,69.1119238119,24.1804434164,56,105.7566073793,17.2329137763,39.04,33.17,72.5,NA,NA
Tunisia,2011,95.0289691473,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,76.4947869665,21.0911108103,57,105.8943562167,10.8740764047,38.47,28.88,63.99,NA,NA
Tunisia,2012,74.4014092694,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,76.2609157907,NA,59,108.0047473865,NA,35.63,29,64.59,NA,NA
Tunisia,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Tunisia,2014,,0.20,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Tunisia,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Tunisia,2016,,0.43,15.83,-0.2060358,0.40,45.6732900276397,0,0,,,,,,,,,,,
Tunisia,2017,,0.33,11.09,-0.0388482,1.00,48.565130757136,0,0,,,,,,,,,,,
Tunisia,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
Turkey,1986,NA,0.86,NA,1.20774,6.81,NA,0,0,1.39,19.6541456128,NA,80,29.4144594777,NA,28.58,24.56,55.25,NA,NA
Turkey,1987,NA,1.41,NA,0.0861263,6.66,NA,0,0,1.36,20.5815162623,NA,82,33.3382850275,NA,26.63,23.63,54.33,NA,NA
Turkey,1988,99.407152366,1.31,NA,-0.246703,7.57,NA,0,0,1.19,17.3303050118,NA,79,36.2068338434,NA,24.04,19.5,50.16,NA,NA
Turkey,1989,100,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,16.6357782882,NA,76,33.9836682373,NA,23.21,16.66,45.01,0.6288461538,NA
Turkey,1990,100,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,16.6742651635,NA,110,30.9429955004,NA,23.12,16.04,43.5,0.656449553,NA
Turkey,1991,99.3297101291,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,17.1691157625,NA,134,30.4760116734,NA,22.83,16.39,49.26,0.7614942529,NA
Turkey,1992,96.7888352854,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,17.9412695451,NA,145,31.7373656445,NA,32.84,21.52,67.43,0.8711832061,NA
Turkey,1993,100,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,18.1232031149,20.3212208326,160,33.0170877755,43.6982368681,33.67,22.5,65.08,0.6826309068,NA
Turkey,1994,100,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,15.9407833014,16.5315108399,176,41.7458523409,100.286692099,32.84,18.5,62.41,0.6957692308,NA
Turkey,1995,100,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,18.4861979445,12.2557185992,205,44.2426347506,244.990304125,33.54,18.92,58.33,0.7376602564,NA
Turkey,1996,100,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,22.8282327599,16.7029658363,228,49.3693148864,119.5336469626,31.3,17.8,55.58,0.7415806017,NA
Turkey,1997,96.2127644602,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,26.3005518069,32.1832870269,258,54.9703235724,71.5070440263,27.33,22.42,53.9,0.5487894351,NA
Turkey,1998,88.9857618932,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,16.7836242074,12.2006560245,262,40.2743475402,169.9191483936,26.08,26.54,48.58,0.4318271899,NA
Turkey,1999,98.5148431197,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,16.2268719134,44.0495332585,286,37.4016189806,60.3191086541,30.33,27.01,51.5,0.4349491921,NA
Turkey,2.00E+03,92.5858267069,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,17.3351687234,25.5370633834,315,42.0005974803,238.0804040457,27.25,26.45,59.09,0.2812187812,NA
Turkey,2001,84.7851959676,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,15.0258779778,24.1632950321,310,49.3988332908,135.7357269851,25.6,23.3,56.42,0.4186866963,NA
Turkey,2002,97.8820464173,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,14.1623466334,15.1175988658,288,47.4605388343,188.5788108247,30.59,26.81,57.79,0.4254789272,NA
Turkey,2003,99.0826085334,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,14.1350942739,21.9285792933,244,45.6014718378,143.5057546908,30.54,26.93,61.68,0.4804828162,NA
Turkey,2004,87.8410526859,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,16.7398160003,24.2845228572,253,48.119682814,149.0993712995,32.29,29.29,66.98,0.4354766813,NA
Turkey,2005,76.4529176773,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,21.4308025374,31.9086386964,257,45.4371411288,124.8316783044,33.26,33.22,69.33,0.2422960129,NA
Turkey,2006,57.1209915969,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,24.928032014,29.1174054515,259,48.1511087129,140.7739021903,33.26,33.67,65.84,0.4367274344,NA
Turkey,2007,35.9699847713,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,28.2470561869,42.1056758888,259,47.2895853135,114.1534147933,32.83,34.67,63.05,0.4373079028,NA
Turkey,2008,46.2508687508,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,33.6441740099,15.3841190526,250,49.906322471,188.1505319373,31,35.17,60.5,0.406253827,NA
Turkey,2009,49.5737387265,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,37.3466947287,35.9379663476,248,45.932474275,134.9812594245,31.05,31.55,59.21,0.4463083773,NA
Turkey,2010,39.3912427232,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,44.6547847121,39.1828182666,263,45.8992169144,133.3302550688,34.3,35,57.37,0.425327687,NA
Turkey,2011,52.5339889306,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,49.424061555,23.6712866998,263,52.6629410582,183.2180232791,32.67,35.5,57.04,0.3554390054,NA
Turkey,2012,52.7005992358,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,52.2280014121,36.0645399434,242,52.2453098125,113.8734906965,33.88,33.25,56.66,0.3786364774,NA
Turkey,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Turkey,2014,,0.20,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Turkey,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Turkey,2016,,0.43,15.83,-0.2060358,0.40,45.6732900276397,0,0,,,,,,,,,,,
Turkey,2017,,0.33,11.09,-0.0388482,1.00,48.565130757136,0,0,,,,,,,,,,,
Turkey,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
Ukraine,1986,NA,0.86,NA,1.20774,6.81,NA,0,0,1.39,NA,NA,NA,NA,NA,0,0,NA,0.1946000684,NA
Ukraine,1987,NA,1.41,NA,0.0861263,6.66,NA,0,0,1.36,NA,NA,NA,NA,NA,0,0,NA,0.1892250341,NA
Ukraine,1988,NA,1.31,NA,-0.246703,7.57,NA,0,0,1.19,NA,NA,NA,NA,NA,0,0,NA,0.2443870477,NA
Ukraine,1989,NA,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,NA,NA,NA,64.215398657,NA,0,0,NA,0.2371531055,NA
Ukraine,1990,NA,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,NA,NA,NA,56.3633099982,NA,0,0,NA,0.2150594641,NA
Ukraine,1991,NA,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,NA,NA,NA,50.0601122095,NA,0,0,NA,0.2094944559,NA
Ukraine,1992,NA,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,2.6465649993,NA,NA,45.9708906661,NA,0,0,NA,0.2034573571,NA
Ukraine,1993,NA,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,1.4213309234,NA,NA,52.0688190028,NA,0,0,NA,0.1985946247,NA
Ukraine,1994,NA,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,4.6249350291,NA,NA,73.9440017497,NA,0,0,NA,0.2085332316,NA
Ukraine,1995,NA,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,1.4752666099,NA,NA,97.229695414,NA,0,0,NA,0.2118567474,NA
Ukraine,1996,NA,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,1.3853869869,NA,NA,93.8566432345,NA,0,0,NA,0.1961231709,NA
Ukraine,1997,NA,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,2.4571779628,NA,NA,84.2414141774,NA,0,0,NA,0.1603722884,NA
Ukraine,1998,100,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,7.8239653283,NA,NA,86.0497255059,NA,32.77,29.66,68,0.1429147872,NA
Ukraine,1999,100,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,8.5861613643,NA,NA,101.9517050897,NA,27.55,24.17,65.49,0.1521904809,NA
Ukraine,2.00E+03,98.9781827818,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,11.1689421475,NA,NA,119.8582936438,NA,32.38,28.5,59.32,0.1398359479,NA
Ukraine,2001,99.6854380871,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,13.0296614115,NA,NA,109.2947744748,NA,39.29,34.09,57.37,0.1471466609,NA
Ukraine,2002,100,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,17.6547351246,NA,NA,105.7938089544,NA,39.5,36.75,57.76,0.1197770943,NA
Ukraine,2003,100,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,24.5837503077,NA,NA,112.9327757496,NA,39.84,37.3,59.58,0.1233201724,NA
Ukraine,2004,100,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,25.167287433,NA,NA,114.909029796,NA,41.38,38.67,61.8,0.1024189529,NA
Ukraine,2005,98.7562400576,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,32.1969318807,NA,NA,102.1191431911,NA,39.59,38.3,67.67,0.0965066293,NA
Ukraine,2006,99.6532508748,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,44.3626192323,NA,NA,96.0955834113,NA,40.12,35.3,67.59,0.1004827675,NA
Ukraine,2007,100,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,58.1697954346,NA,NA,95.2066721148,NA,38.29,34.62,67.67,0.1082618155,NA
Ukraine,2008,97.1595971488,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,88.3781783394,NA,NA,101.8343853106,NA,36.58,32.01,68.21,0.1093706311,NA
Ukraine,2009,90.4675867728,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,90.5726698593,NA,NA,94.4247792455,NA,30.96,24.89,62.25,0.1382269397,NA
Ukraine,2010,73.1885289266,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,78.6461855079,28.5982629704,NA,98.1400774173,7.2979170844,35.5,29.01,63.85,0.1303026419,NA
Ukraine,2011,36.5622096861,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,71.0750423247,15.7232848886,NA,106.2418124433,4.5906963654,33.67,32.18,63.75,0.1168565914,NA
Ukraine,2012,40.8097024988,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,69.5792460126,NA,NA,91.7877450132,NA,33.64,33.01,64.72,0.1273911855,NA
Ukraine,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Ukraine,2014,,0.20,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Ukraine,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Ukraine,2016,,0.43,15.83,-0.2060358,0.40,45.6732900276397,0,0,,,,,,,,,,,
Ukraine,2017,,0.33,11.09,-0.0388482,1.00,48.565130757136,0,0,,,,,,,,,,,
Ukraine,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
United Arab Emirates,1986,NA,0.86,NA,1.20774,6.81,NA,0,0,1.39,29.0821542931,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,1987,NA,1.41,NA,0.0861263,6.66,NA,0,0,1.36,29.1855146029,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,1988,NA,1.31,NA,-0.246703,7.57,NA,0,0,1.19,31.9178030758,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,1989,NA,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,30.2855115689,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,1990,NA,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,25.2051040967,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,1991,NA,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,26.7564254312,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,1992,NA,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,26.9843103379,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,1993,NA,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,28.2605288932,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,1994,NA,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,29.3290585139,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,1995,NA,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,29.7391700677,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,1996,NA,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,29.2294875592,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,1997,NA,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,31.0768507833,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,1998,NA,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,36.8585245795,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,1999,NA,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,35.5652218776,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,2.00E+03,NA,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,31.2783320589,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,2001,NA,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,34.4158856336,NA,NA,89.8645799289,NA,NA,NA,NA,NA,NA
United Arab Emirates,2002,NA,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,36.1155467394,NA,NA,93.0716588148,NA,NA,NA,NA,NA,NA
United Arab Emirates,2003,NA,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,36.179493805,20.384223868,28,102.3001694908,3.818986359,NA,NA,NA,NA,NA
United Arab Emirates,2004,NA,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,37.7234589278,37.5390809241,32,116.6226733102,7.6867060442,NA,NA,NA,NA,NA
