Country,Year,LHS_div_eq,TED,VIX,SENT,FEDFUNDS,INTERNET,ERM,Euro,US_bond_spread,Credit_to_GDP,Market_cap_to_GDP,Num_public_firms,Trade_to_GDP,Turnover_Domest_Total,Agg_Fin_Risk,Agg_Econ_Risk,Agg_Pol_Risk,Life_Exp,Internet_Usage,Equity_Liq,Dev_PC1
Indonesia,2000,NA,0.71,23.32,1.79,6.24,6.6909073337,0,0,0.55,19.9085406512,16.2479308922,286,71.4368759174,48.1184895105,33.12,34.96,45.08,66.24687805,0.925563864,0.5361778846,NA
Indonesia,2001,99.8745587504,0.38,25.75,0.85,3.89,8.0108140021,0,0,0.78,20.2905270779,14.3336226195,315,69.7932075256,41.9088558675,31.34,34.79,44.46,66.43012195,2.018613859,0.5931985346,NA
Indonesia,2002,96.5018582798,0.19,27.29,-0.58,1.67,10.4589434184,0,0,1.32,21.2766954981,15.3668946555,330,59.0794617664,41.2004406165,33.96,34.38,48.13,66.6082439,2.134135733,0.6272796935,NA
Indonesia,2003,95.8533071247,0.21,21.98,-0.56,1.13,12.1399683529,0,0,1.18,22.9497427787,23.2817167353,333,53.6164937473,23.3454984407,34.89,35.75,50.43,66.78880488,2.38701978,0.6302442529,NA
Indonesia,2004,82.0951370143,0.25,15.48,0.02,1.35,14.0327318252,0,0,0.9,26.3925255426,28.5202971403,331,59.7612948367,29.8683397169,35.55,37.29,51.46,66.97487805,2.600285876,0.6053724998,NA
Indonesia,2005,97.6593719124,0.41,12.81,-0.02,3.21,15.6291589559,0,0,0.66,26.4278532199,28.4844557286,336,63.9879358689,34.2128616011,37.38,37.05,53.5,67.16856098,3.602024763,0.5482560917,NA
Indonesia,2006,67.2236393074,0.47,12.81,0.11,4.96,17.411462466,0,0,0.95,24.6060340356,38.0958839375,344,56.6571268149,29.0331246351,38.84,36.04,59.55,67.3674878,4.764813134,0.5556754221,NA
Indonesia,2007,55.6253420741,0.94,17.54,0.03,5.02,20.3581214237,0,0,0.94,25.4559902055,48.9784294541,383,54.8292499782,44.8358252048,40.14,37.51,61.25,67.56773171,5.786274729,0.4644453567,NA
Indonesia,2008,72.9770249961,1.55,32.69,-0.21,1.93,23.0514567079,0,0,1.21,26.5534798122,19.3561460826,396,58.5613995984,76.8012142494,40.05,38.01,59.96,67.76478049,7.917479385,0.4844982728,NA
Indonesia,2009,76.8356659682,0.54,31.48,-0.02,0.16,25.5958603885,0,1,3.09,27.6587103189,39.8349521078,398,45.5121210907,40.0450364464,37.3,35.25,61.79,67.95763415,6.92,0.5248662045,NA
Indonesia,2010,73.4512132403,0.21,22.55,-0.12,0.18,29.0941327557,0,1,0.99,27.2530411349,47.7275708008,420,46.7012738759,28.9832572163,39.05,36.84,60.34,68.14719512,10.92,0.4370566853,NA
Indonesia,2011,83.0866577628,0.28,24.2,NA,0.1,31.7488501299,0,0,1.05,30.0821993578,43.6864933556,440,50.1800131841,27.0375819304,39.71,37.54,59,68.33439024,12.28,0.4004736643,NA
Indonesia,2012,75.9450877703,0.34,17.8,NA,0.14,35.2826985799,0,0,1.38,33.4341714348,46.6539490276,459,49.5828982993,21.4676615823,40.13,37.17,56.08,68.51956098,14.52,0.4188777885,NA
Ireland,1986,85.6503619215,0.86,NA,0.44,6.81,0,0,0,1.39,41.2230870143,NA,NA,97.0294830207,NA,37.38,34.67,80.49,73.84880488,NA,0.6406130268,-1.6317211284403668
Ireland,1987,79.3597803277,1.41,NA,0.06,6.66,0,0,0,1.36,40.3860459159,NA,NA,100.6446374976,NA,35.95,35.59,78.67,74.06331707,NA,0.5357598978,-1.43502320831754
Ireland,1988,76.7855277703,1.31,NA,0.06,7.57,0,0,0,1.19,42.5104872095,NA,NA,105.1144284773,NA,36.84,35.67,80,74.28643902,NA,0.5481180978,-1.2109094727170353
Ireland,1989,61.2360733485,1.18,NA,-0.3,9.22,0,0,0,1.03,44.0198764611,NA,NA,112.3541702225,NA,37.21,35.28,79.5,74.51560976,NA,0.55,-1.1333487527634587
Ireland,1990,99.9492646861,0.79,23.06,-0.59,8.1,0.0495818521,0,0,0.95,45.6256561197,NA,NA,104.9256293562,NA,37.09,31.01,77.83,74.74131707,0,0.6360153257,-2.4443735478396977
Ireland,1991,97.6107476387,0.61,18.37,-0.25,5.69,0.3316229736,0,0,1.41,42.8759596867,NA,NA,106.3350215991,NA,36.55,30.45,78.46,74.95053659,0.056796044,0.6741875976,-1.996604514277671
Ireland,1992,71.0724683423,0.4,15.45,0.01,3.52,0.2779049818,1,0,0.93,43.5306162733,NA,NA,109.4371884066,NA,37.38,27.88,76.58,75.1362439,0.169686377,0.6885778909,-2.303889495510531
Ireland,1993,95.7627715232,0.31,12.69,-0.12,3.02,0.2533874585,0,0,0.76,41.7481850698,NA,NA,116.4874488196,NA,36.33,25.42,74.34,75.29643902,0.281141005,0.6162906201,-1.3517240049616053
Ireland,1994,92.6613398079,0.5,13.93,-0.06,4.2,0.4496351664,0,0,0.73,43.3605275267,NA,NA,126.3638969383,NA,37.17,28.77,79.76,75.43763415,0.558377222,0.6289173789,-1.3560446462068687
Ireland,1995,95.9986228018,0.55,12.39,-0.01,5.84,0.782955693,0,0,0.62,67.4250134501,NA,80,135.9686179828,NA,36.83,31.24,83,75.57134146,1.108386328,0.6210826211,-1.6511180042404974
Ireland,1996,100,0.51,16.44,0.45,5.3,1.331586128,0,0,0.66,71.6587017319,NA,93,138.7323466173,NA,38.96,35.49,86.49,75.83170732,2.199301832,0.6139949109,-1.2765579034644388
Ireland,1997,66.2664219964,0.68,22.36,0.2,5.46,2.0361346016,0,0,0.67,80.6462065924,59.0490399097,83,142.3379977289,32.7251505086,40.79,42.19,86.49,75.98536585,4.08825507,0.5190910292,-1.2843579659273148
Ireland,1998,77.7734561542,0.79,25.6,-0.04,5.35,3.1207351548,0,0,0.58,85.3629014503,77.3223934355,78,158.0077922873,61.8569743641,41.25,44.71,88.32,76.1804878,8.096010043,0.4461206897,-0.7760159440312979
Ireland,1999,87.0880020677,0.77,24.37,0.38,4.97,4.5950012944,0,0,1.05,NA,69.6214775751,84,160.1874731506,65.5498117144,41.46,45.19,87.49,76.08292683,10.93380859,0.4651791751,-0.5743938000903405
Ireland,2000,80.9845357192,0.71,23.32,1.79,6.24,6.6909073337,0,0,0.55,NA,82.0012967292,76,175.1372390739,17.9697969467,39.21,44.76,86.17,76.53658537,17.85046724,0.2996055227,-0.6612784202547122
Ireland,2001,63.0915849219,0.38,25.75,0.85,3.89,8.0108140021,0,0,0.78,71.8638393834,69.0051733376,68,175.0504158499,29.8603519039,41.75,45.33,89.63,77.13414634,23.13881219,0.2996715928,-0.26565672656535166
Ireland,2002,53.8967208194,0.19,27.29,-0.58,1.67,10.4589434184,0,0,1.32,75.4329815062,46.8475095963,62,163.7755769089,5.2380896767,41.71,43.38,92.28999999999999,77.63414634,25.85,0.3188899434,0.18231557737737075
Ireland,2003,77.1863839078,0.21,21.98,-0.56,1.13,12.1399683529,0,0,1.18,85.730646506,51.7820034687,55,146.5503174185,7.1748357066,41,41.26,92.16,78.13902439,34.31,0.3271202237,1.2760084219959842
Ireland,2004,55.0508621784,0.25,15.48,0.02,1.35,14.0327318252,0,0,0.9,104.9777054626,58.8460799342,53,146.6972379213,5.2390826769,41.29,41.79,89.58,78.53902439,36.99,0.2422603902,1.5974117127059677
Ireland,2005,61.4638631178,0.41,12.81,-0.02,3.21,15.6291589559,0,0,0.66,124.7070115771,53.89434907,53,148.2540603024,6.8423724666,39.04,42.08,89.67,78.94390244,41.61,0.2035502959,0.8935963816876495
Ireland,2006,29.8933687823,0.47,12.81,0.11,4.96,17.411462466,0,0,0.95,144.4579841439,70.3240014664,57,149.9045066449,7.3986695248,37.71,42.21,89.84,79.24146341,54.82,0.1865853659,2.3983736458558105
Ireland,2007,34.6454686426,0.94,17.54,0.03,5.02,20.3581214237,0,0,0.94,157.9196022898,53.2897537217,60,153.2226759908,17.1370455812,38.42,41.5,89.76,79.64146341,61.15832455,0.169598874,2.943736858851221
Ireland,2008,38.59100738,1.55,32.69,-0.21,1.93,23.0514567079,0,0,1.21,165.9644167568,18.0016314148,58,159.6940342022,35.4867891253,38.04,39.43,89.26,80.09512195,65.34,0.1470683775,3.334898859700753
Ireland,2009,37.3121942145,0.54,31.48,-0.02,0.16,25.5958603885,0,1,3.09,169.0681470451,25.9965924126,55,173.4019189844,16.121258675,37.22,30.29,82.88,80.1902439,67.38,0.1745470152,2.5065294319406006
Ireland,2010,22.3217816504,0.21,22.55,-0.12,0.18,29.0941327557,0,1,0.99,133.5311661477,27.27358809,50,190.1097360001,14.6924272023,35.84,28.67,79.88,80.74390244,69.85,0.1480887463,4.743929518140188
Ireland,2011,13.2247975158,0.28,24.2,NA,0.1,31.7488501299,0,0,1.05,114.7748072877,45.0529275344,48,186.3092384877,7.5386115195,34.79,32.25,80.21,80.74634146,74.88997297,0.2179868195,3.694927941124562
Ireland,2012,24.8453614101,0.34,17.8,NA,0.14,35.2826985799,0,0,1.38,111.1829098494,48.2639054746,42,196.3987884631,8.6009562786,31.64,34.5,78.29,80.89512195,76.91999254,0.2833125196,3.7791142474943564
Israel,1986,NA,0.86,NA,0.44,6.81,0,0,0,1.39,52.6507112076,33.2778898037,255,91.8060256095,21.2043770512,29.72,22.23,49.34,74.95609756,NA,NA,NA
Israel,1987,99.1052732625,1.41,NA,0.06,6.66,0,0,0,1.36,56.031271669,34.1337484629,268,96.3038289851,39.8704840991,31.88,26.59,48.17,75.25853659,NA,NA,NA
Israel,1988,91.4596074758,1.31,NA,0.06,7.57,0,0,0,1.19,58.0207764,12.3485350658,265,83.2618488656,42.8454405573,31.04,24.69,41.08,74.43658537,NA,NA,NA
Israel,1989,99.2368612153,1.18,NA,-0.3,9.22,0,0,0,1.03,57.871826111,18.4501616833,208,82.5297418472,45.4565892914,30.71,18.87,35.79,76.30731707,NA,NA,NA
Israel,1990,98.0473184614,0.79,23.06,-0.59,8.1,0.0495818521,0,0,0.95,57.5981547486,15.762770815,216,80.0757816722,63.5407841256,31.42,18.33,36.25,76.60731707,0.110773866,NA,NA
Israel,1991,100,0.61,18.37,-0.25,5.69,0.3316229736,0,0,1.41,55.9626724586,24.1590852959,285,75.252679044,58.6641483036,31.97,20.8,51.75,76.75853659,0.2146241,NA,NA
Israel,1992,96.0659229426,0.4,15.45,0.01,3.52,0.2779049818,1,0,0.93,58.175655065,45.1536426057,377,74.9687769568,44.0964910213,34.21,28.37,69.5,76.50487805,0.310579197,0.6952926209,NA
Israel,1993,96.2245947805,0.31,12.69,-0.12,3.02,0.2533874585,0,0,0.76,65.2814581347,77.1183310308,556,81.0120287345,56.6121716239,34.37,30.33,69.5,77.15365854,0.398833333,0.2811302682,NA
Israel,1994,100,0.5,13.93,-0.06,4.2,0.4496351664,0,0,0.73,68.6202996002,43.8363505544,636,80.5811322482,76.5417713537,34.67,30.5,71.5,77.40243902,0.57696646,0.1579881657,NA
Israel,1995,100,0.55,12.39,-0.01,5.84,0.782955693,0,0,0.62,61.4952205052,36.5201200308,652,62.9595795852,24.0744129074,35.25,30.37,66.58,77.45121951,0.93042297,0.1710059172,NA
Israel,1996,100,0.51,16.44,0.45,5.3,1.331586128,0,0,0.66,62.7464739729,32.5853543654,653,61.3609768071,22.6444970517,34.92,27.04,63.91,78.10487805,2.1683676,0.197519084,NA
Israel,1997,88.370321334,0.68,22.36,0.2,5.46,2.0361346016,0,0,0.67,64.5104776416,40.4456790665,657,60.530032295,29.9949339591,36.46,30.96,60.63,78,4.399405482,0.1611211938,NA
Israel,1998,88.137362588,0.79,25.6,-0.04,5.35,3.1207351548,0,0,0.58,68.9314550791,35.2935897507,661,59.7972266899,33.8037036557,38.41,37.55,61.33,78.14878049,10.30706995,0.1228307415,NA
Israel,1999,85.5411028603,0.77,24.37,0.38,4.97,4.5950012944,0,0,1.05,71.592147132,55.6776357886,653,67.7639605625,32.0764890922,37.63,35.95,58.76,78.65853659,13.43612191,0.1316872428,NA
Israel,2000,74.8756853952,0.71,23.32,1.79,6.24,6.6909073337,0,0,0.55,72.4199818088,50.41132296,664,71.1878567155,43.0080523897,38.87,39.5,60.34,78.95365854,20.87379,0.1129273504,NA
Israel,2001,75.6640141977,0.38,25.75,0.85,3.89,8.0108140021,0,0,0.78,76.7313084877,44.0957819499,648,64.9255685559,25.9987088928,38.62,38.04,61.01,79.40731707,17.37862386,0.1559667321,NA
Israel,2002,93.4523938573,0.19,27.29,-0.58,1.67,10.4589434184,0,0,1.32,79.8566530652,34.7927410684,622,68.6236846646,26.9874276877,36.92,36.46,60.29,79.45121951,17.76459906,0.1206505591,NA
Israel,2003,91.2198504931,0.21,21.98,-0.56,1.13,12.1399683529,0,0,1.18,76.5587780282,55.3603178183,573,70.087192129300007,25.3750869685,38.8,35.38,65.07,79.64878049,19.59339366,0.1382561113,NA
Israel,2004,75.3382869027,0.25,15.48,0.02,1.35,14.0327318252,0,0,0.9,74.474664962,67.831357732,573,78.1581887021,32.965410628,39.17,39.67,64.67,80.14634146,22.77048553,0.1126835856,NA
Israel,2005,88.3202755273,0.41,12.81,-0.02,3.21,15.6291589559,0,0,0.66,77.0378713659,85.8163304994,579,81.4774138394,34.6237532319,38.68,39.76,66.08,80.15121951,25.19404242,0.211728656,NA
Israel,2006,76.8063851604,0.47,12.81,0.11,4.96,17.411462466,0,0,0.95,74.6746418155,104.6729986248,601,81.1125216421,39.0545850802,39.63,40.97,62.46,80.55365854,27.88107446,0.1920248869,NA
Israel,2007,52.2119279563,0.94,17.54,0.03,5.02,20.3581214237,0,0,0.94,67.6133478595,130.9037554398,643,81.4911315117,42.3523198987,40.3,42.88,62.42,80.50487805,48.12806219,0.141466388,NA
Israel,2008,56.1472606349,1.55,32.69,-0.21,1.93,23.0514567079,0,0,1.21,70.4357594615,49.6891884547,630,77.2875371591,89.1222846099,39.21,42.5,62,80.95121951,59.39,0.205095583,NA
Israel,2009,57.618386574,0.54,31.48,-0.02,0.16,25.5958603885,0,1,3.09,66.743163647,90.7074422866,609,63.7885623004,42.1461592221,38.22,36.51,63.17,81.40487805,63.12,0.2075624348,NA
Israel,2010,49.0433505364,0.21,22.55,-0.12,0.18,29.0941327557,0,1,0.99,68.6313079236,97.3729999794,596,67.9894600628,47.5507241404,41.28,40.25,64.79,81.60243902,67.5,0.1556644938,NA
Israel,2011,47.4519625771,0.28,24.2,NA,0.1,31.7488501299,0,0,1.05,69.1070395914,60.0435385672,576,71.68553022,48.8155339682,41.88,40.75,64.87,81.65609756,68.87387799,0.196299794,NA
Israel,2012,55.6211037018,0.34,17.8,NA,0.14,35.2826985799,0,0,1.38,67.7961093122,62.8219033976,532,72.0561160653,31.3873710053,40.02,39.26,67,81.70487805,70.8,0.2301429105,NA
Italy,1986,86.0048411457,0.86,NA,0.44,6.81,0,0,0,1.39,47.8870709133,NA,184,36.2744261905,NA,39.49,33.2,80.09,75.77073171,NA,0.122605364,NA
Italy,1987,67.3092465844,1.41,NA,0.06,6.66,0,0,0,1.36,48.3955963784,NA,204,35.6718012397,NA,40.71,36.79,79,76.2195122,NA,0.1727666868,NA
Italy,1988,80.0611940859,1.31,NA,0.06,7.57,0,0,0,1.19,50.5683962457,NA,211,35.2188899729,NA,40.42,32.89,75.67,76.37073171,NA,0.2191570881,NA
Italy,1989,61.5934961858,1.18,NA,-0.3,9.22,0,0,0,1.03,50.7973319521,NA,217,37.166515163,NA,40.71,35.17,76.5,76.8195122,NA,0.1877272727,NA
Italy,1990,100,0.79,23.06,-0.59,8.1,0.0495818521,0,0,0.95,52.8760967734,NA,220,36.4332620635,NA,40.09,33.01,74,76.97073171,0.017544562,0.2237547893,NA
Italy,1991,94.4711249837,0.61,18.37,-0.25,5.69,0.3316229736,0,0,1.41,55.2218947491,NA,265,33.9824492078,NA,39.13,24.96,71.37,77.0195122,0.035063256,0.2722938785,NA
Italy,1992,81.0210546968,0.4,15.45,0.01,3.52,0.2779049818,1,0,0.93,58.1515943434,NA,255,35.0208941069,NA,37.93,23.84,70.09,77.4195122,0.070053433,0.314827666,NA
Italy,1993,100,0.31,12.69,-0.12,3.02,0.2533874585,0,0,0.76,58.330216393,NA,242,37.8752979276,NA,34.46,21.83,67.84,77.72195122,0.122462053,0.2905890805,NA
Italy,1994,97.6503928272,0.5,13.93,-0.06,4.2,0.4496351664,0,0,0.73,55.7104568557,NA,256,40.5793857039,NA,36.55,24.9,71.59,77.92195122,0.192304619,0.30916923079999997,NA
Italy,1995,97.1525590866,0.55,12.39,-0.01,5.84,0.782955693,0,0,0.62,54.023822438,NA,250,45.8249838927,NA,36.37,26.33,73.34,78.17073171,0.524412787,0.3560897436,NA
Italy,1996,93.3093894675,0.51,16.44,0.45,5.3,1.331586128,0,0,0.66,52.5041477718,NA,244,42.9828369443,NA,36.5,30.78,80.74,78.52195122,1.023289903,0.3951068153,NA
Italy,1997,71.2586569742,0.68,22.36,0.2,5.46,2.0361346016,0,0,0.67,53.2408232499,NA,235,44.6817494646,NA,37.38,36.02,84.62,78.82439024,2.276737834,0.3680739595,NA
Italy,1998,73.2445737955,0.79,25.6,-0.04,5.35,3.1207351548,0,0,0.58,55.6872236964,NA,243,45.209983852,NA,40.25,41.01,83.58,78.97560976,4.558519565,0.3632123081,NA
Italy,1999,71.1778965793,0.77,24.37,0.38,4.97,4.5950012944,0,0,1.05,NA,58.3262729334,270,44.7251763418,73.5994647921,40.01,40.62,74.41,79.42439024,14.37841019,0.3849621424,NA
Italy,2000,68.269209618,0.71,23.32,1.79,6.24,6.6909073337,0,0,0.55,NA,67.2963963743,297,50.4745182668,128.7871942356,38.46,41.91,76.42,79.77804878,23.11087424,0.29505498,NA
Italy,2001,42.2871197053,0.38,25.75,0.85,3.89,8.0108140021,0,0,0.78,60.59369653,45.3806404449,294,50.2082211936,113.6883410095,40.16,41,82.51,80.12682927,27.22211698,0.3049324852,NA
Italy,2002,30.7933032734,0.19,27.29,-0.58,1.67,10.4589434184,0,0,1.32,62.268148813,37.6684880603,295,48.1984157316,120.8320688582,40.21,39.54,81.05,80.22926829,28.04,0.3762178539,NA
Italy,2003,34.4700067625,0.21,21.98,-0.56,1.13,12.1399683529,0,0,1.18,65.5205096184,39.1706249329,271,46.2686409275,119.1316423189,42.08,39.01,78.59,79.98292683,29.04,0.4222420417,NA
Italy,2004,29.7684372707,0.25,15.48,0.02,1.35,14.0327318252,0,0,0.9,67.9129611123,43.9056965736,269,47.5436417999,114.0130164723,42.66,38.58,77.47,80.7804878,33.24,0.3748860659,NA
Italy,2005,29.8042243392,0.41,12.81,-0.02,3.21,15.6291589559,0,0,0.66,71.0365786466,43.0770911011,275,49.4138165308,132.1649625804,39.5,37.75,77.83,80.78292683,35,0.309270217,NA
Italy,2006,26.3285721681,0.47,12.81,0.11,4.96,17.411462466,0,0,0.95,75.9780551077,52.8408487442,284,53.2922767151,117.7735345089,37.05,37.75,77.92,81.28292683,37.99,0.2910587189,NA
Italy,2007,19.3679210654,0.94,17.54,0.03,5.02,20.3581214237,0,0,0.94,82.0686760661,48.6840089975,301,55.2136487798,206.3860527102,36.92,38.83,79.05,81.43414634,40.79,0.2691746207,NA
Italy,2008,18.0033822074,1.55,32.69,-0.21,1.93,23.0514567079,0,0,1.21,83.973243963,21.8380144313,294,54.7180081332,265.1711046527,37,37.5,78.84,81.48536585,44.53,0.2918077954,NA
Italy,2009,17.8078260745,0.54,31.48,-0.02,0.16,25.5958603885,0,1,3.09,87.8085746076,30.0137382315,291,45.6091141999,141.3158028553,36.42,33.59,79.46000000000001,81.63658537,48.83,0.3375072949,NA
Italy,2010,12.0308760462,0.21,22.55,-0.12,0.18,29.0941327557,0,1,0.99,93.4432802997,25.1785533368,290,52.3455979201,124.4458194539,36.55,34.21,77.5,82.03658537,53.68,0.3366522683,NA
Italy,2011,14.7826326023,0.28,24.2,NA,0.1,31.7488501299,0,0,1.05,94.7090137297,18.9556675044,311,55.5829877523,196.2059386201,35.92,35.89,74.21000000000001,82.18780488,54.3899983,0.3413337704,NA
Italy,2012,17.0013926201,0.34,17.8,NA,0.14,35.2826985799,0,0,1.38,94.4037732881,23.2449786583,303,56.1848844871,162.4245899397,34.21,34,73.55,82.23902439,55.82999799,0.2236503555,NA
Jamaica,1986,NA,0.86,NA,0.44,6.81,0,0,0,1.39,24.2076681932,NA,NA,94.7295084422,NA,24.38,14.17,54.33,72.13570732,NA,NA,NA
Jamaica,1987,NA,1.41,NA,0.06,6.66,0,0,0,1.36,28.0697206043,NA,NA,92.8692278834,NA,24.38,20.22,58.34,72.11536585,NA,NA,NA
Jamaica,1988,NA,1.31,NA,0.06,7.57,0,0,0,1.19,31.7550444813,NA,NA,91.4174723502,NA,27.67,28,62.42,72.0837561,NA,NA,NA
Jamaica,1989,NA,1.18,NA,-0.3,9.22,0,0,0,1.03,35.6193220485,NA,NA,96.0102804248,NA,25.38,28,62.92,72.04892683,NA,NA,NA
Jamaica,1990,NA,0.79,23.06,-0.59,8.1,0.0495818521,0,0,0.95,31.5584641108,NA,NA,99.940171936,NA,28.68,26.21,64.41,72.01597561,0,NA,NA
Jamaica,1991,NA,0.61,18.37,-0.25,5.69,0.3316229736,0,0,1.41,28.8834407117,NA,NA,101.598788796,NA,33.62,30.4,66.92,71.98753659,NA,NA,NA
Jamaica,1992,NA,0.4,15.45,0.01,3.52,0.2779049818,1,0,0.93,23.1853587869,NA,NA,125.4943267216,NA,34.13,29.65,68.16,71.96273171,NA,NA,NA
Jamaica,1993,NA,0.31,12.69,-0.12,3.02,0.2533874585,0,0,0.76,23.1985536475,30.2833500888,50,103.0224619656,19.9293334239,34.17,25.5,69.92,71.94365854,NA,NA,NA
Jamaica,1994,NA,0.5,13.93,-0.06,4.2,0.4496351664,0,0,0.73,21.6194013562,37.0242728909,49,108.7769373109,8.8822849596,33.92,25.58,72.25,71.93536585,0.036817104,NA,NA
Jamaica,1995,NA,0.55,12.39,-0.01,5.84,0.782955693,0,0,0.62,24.1379067174,24.0612800714,50,111.3029001657,7.0251767261,34.8,24.67,74,71.94239024,0.109487986,NA,NA
Jamaica,1996,99.9405493394,0.51,16.44,0.45,5.3,1.331586128,0,0,0.66,22.5435331065,29.8963210609,49,99.0681821981,7.0019901367,34.84,24.38,73.67,71.96819512,0.591145842,NA,NA
Jamaica,1997,100,0.68,22.36,0.2,5.46,2.0361346016,0,0,0.67,20.7567914805,30.7531559413,48,90.9921236277,5.7703135025,34.37,29.29,74.59,72.01570732,0.797797441,NA,NA
Jamaica,1998,100,0.79,25.6,-0.04,5.35,3.1207351548,0,0,0.58,23.4877811081,24.4692195338,47,NA,2.6114470539,35.72,32.33,78.91,72.08685366,1.978726318,NA,NA
Jamaica,1999,98.7002954913,0.77,24.37,0.38,4.97,4.5950012944,0,0,1.05,24.009928537,28.7104067936,42,NA,2.1324199105,36.46,30.31,74.74,72.18465854,2.355688556,NA,NA
Jamaica,2000,99.1130887068,0.71,23.32,1.79,6.24,6.6909073337,0,0,0.55,25.7246202338,39.7640346524,42,NA,2.1488841574,35.29,28.04,73.83,72.31317073,3.115778027,NA,NA
Jamaica,2001,100,0.38,25.75,0.85,3.89,8.0108140021,0,0,0.78,13.080466116,51.9205781294,38,NA,2.6279537989,36.25,31.91,73.96000000000001,72.47695122,3.863020387,NA,NA
Jamaica,2002,100,0.19,27.29,-0.58,1.67,10.4589434184,0,0,1.32,14.7238467119,62.2749062914,41,81.8467399957,2.5376716697,36.29,31.92,69.97,72.67502439,6.1,NA,NA
Jamaica,2003,98.5982818245,0.21,21.98,-0.56,1.13,12.1399683529,0,0,1.18,18.3521521999,NA,NA,88.150508815,NA,35.13,30.97,70.46,72.90292683,7.8,NA,NA
Jamaica,2004,100,0.25,15.48,0.02,1.35,14.0327318252,0,0,0.9,20.0058261237,NA,NA,89.3181361929,NA,35.67,29.09,70.46,73.15560976,10,NA,NA
Jamaica,2005,95.4506637088,0.41,12.81,-0.02,3.21,15.6291589559,0,0,0.66,20.9780756445,NA,NA,90.4878933449,NA,37.34,29.59,72.59,73.42802439,12.8,0.3384615385,NA
Jamaica,2006,100,0.47,12.81,0.11,4.96,17.411462466,0,0,0.95,23.4390781502,NA,NA,100.7456498235,NA,36.3,30.5,73.38,73.71560976,16.4,0.4346153846,NA
Jamaica,2007,99.2413499601,0.94,17.54,0.03,5.02,20.3581214237,0,0,0.94,27.306685734,NA,NA,101.2444446452,NA,36.99,32.16,72.83,74.00929268,21.1,0.4214559387,NA
Jamaica,2008,89.4928279587,1.55,32.69,-0.21,1.93,23.0514567079,0,0,1.21,30.1914450995,NA,NA,113.5777991659,NA,35.84,30.3,73.05,74.30195122,23.6,0.4923664122,NA
Jamaica,2009,100,0.54,31.48,-0.02,0.16,25.5958603885,0,1,3.09,28.6030999755,NA,NA,86.8839825369,NA,30.55,24.47,72,74.58404878,24.3,0.7279693487,NA
Jamaica,2010,100,0.21,22.55,-0.12,0.18,29.0941327557,0,1,0.99,26.4066727276,29.4442273476,48,80.9234803776,NA,35.12,23.75,71.89,74.8474878,27.67,0.6743295019,NA
Jamaica,2011,100,0.28,24.2,NA,0.1,31.7488501299,0,0,1.05,26.8038397132,34.6862970451,50,83.8471628853,5.1117419932,35.96,27.42,71.88,75.0862439,37.43861341,0.6461538462,NA
Jamaica,2012,100,0.34,17.8,NA,0.14,35.2826985799,0,0,1.38,28.9970888212,NA,50,82.0648703043,NA,32.92,28.33,72.51,75.29982927,33.79,0.6436781609,NA
Japan,1986,79.7225266939,0.86,NA,0.44,6.81,0,0,0,1.39,152.2175618232,85.9571082603,1499,18.4400213996,64.8110773151,43.25,43.35,87.83,78.06463415,NA,0.1890134802,-1.1454378419005729
Japan,1987,73.5814261441,1.41,NA,0.06,6.66,0,0,0,1.36,168.9491406116,108.4352195161,1532,17.4443478599,73.8802952906,44.41,39.76,87.42,78.48365854,NA,0.1659940812,-0.983450980507696
Japan,1988,80.1248143968,1.31,NA,0.06,7.57,0,0,0,1.19,177.7554474839,124.2046164529,1571,17.4994823729,67.1124747883,44.83,42.73,89.83,78.39926829,NA,0.2139586986,-1.0261082133458248
Japan,1989,76.023763829,1.18,NA,-0.3,9.22,0,0,0,1.03,185.3122305824,139.5786999721,1597,19.1021216578,61.2443670903,43.79,42.98,86.66,78.81804878,NA,0.2203480498,-1.0207041368405974
Japan,1990,100,0.79,23.06,-0.59,8.1,0.0495818521,0,0,0.95,189.7228552023,93.2661645072,1627,19.7866656624,52.6055197595,42.84,38.44,85.33,78.83682927,0.020293683,0.1918684164,-2.984791726110833
Japan,1991,97.0402543551,0.61,18.37,-0.25,5.69,0.3316229736,0,0,1.41,190.3046112224,84.0016844725,1641,18.2820417715,34.2979003808,41.33,31.24,80.58,79.10073171,0.040438041,0.241742598,-2.3240760858691765
Japan,1992,82.7903242906,0.4,15.45,0.01,3.52,0.2779049818,1,0,0.93,194.4214129506,57.8487589529,1651,17.5102614407,26.8879706584,42.46,26.8,78.5,79.15390244,0.096678025,0.24487937,-2.104539884535625
Japan,1993,98.254498081,0.31,12.69,-0.12,3.02,0.2533874585,0,0,0.76,196.8610132126,65.0678650589,1667,16.0116999394,31.3000346454,44.21,26.21,79.17,79.29365854,0.401277526,0.2324759751,-2.342201303591453
