Country,Year,LHS_div_r,TED,VIX,SENT,FEDFUNDS,INTERNET,ERM,Euro,US_bond_spread,Credit_to_GDP,Market_cap_to_GDP,Num_public_firms,Trade_to_GDP,Turnover_Domest_Total,Agg_Fin_Risk,Agg_Econ_Risk,Agg_Pol_Risk,REIT_Liq,Dev_PC1
Australia,1986,100,0.86,NA,1.20774,6.81,NA,0,0,1.39,40.3347020223,65.4481073011,1162,33.0814689743,18.994977031,35.25,31.39,81.17,0.245210728,-1.40009000443867
Australia,1987,92.233942164,1.41,NA,0.0861263,6.66,NA,0,0,1.36,42.8009853766,81.5051358359,1427,32.5670457921,37.2517770518,33.63,27.79,77.58,0.297780656,-1.66030487740997
Australia,1988,91.8058253665,1.31,NA,-0.246703,7.57,NA,0,0,1.19,46.7186368608,58.290169664,1393,32.6044154123,29.7609542418,34.83,27.88,79.66,0.307701677,-1.27104934733451
Australia,1989,94.5283352012,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,59.2415530544,46.793661263,1258,32.1054517616,31.0280359848,35.96,24.8,78.59,0.309743105,-1.40120477545221
Australia,1990,100,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,60.5565137461,34.6586326137,1089,32.2151332599,37.2314252607,37.46,21.33,76.25,0.274831704,-1.13366238892293
Australia,1991,99.0222756955,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,60.0984009879,44.4147646037,968,32.2450197861,31.5359964536,39.09,24.11,75.42,0.254466741,-1.15309646549452
Australia,1992,85.7687986551,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,61.8283000156,41.4971749477,1038,33.0967324521,31.1167697102,38.93,25.77,78.66,0.231994347,-1.06226517379272
Australia,1993,98.6733436405,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,63.2317296078,65.4547245229,1070,35.428021297,32.6318331694,36.3,25.71,80.58,0.179316079,-0.936870919693205
Australia,1994,100,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,66.6842696004,67.7146533989,1144,36.4305130455,45.5021787613,35.34,27.75,81.34,0.187293798,-0.866147504333573
Australia,1995,100,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,69.7309969566,66.5645564535,1129,37.685578958,40.0448653247,34.87,30.08,82.49,0.231242431,-0.810874918890657
Australia,1996,99.3964140797,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,71.4118527449,77.7656110748,1135,38.1723495935,46.39184545,35.47,28.83,84.58,0.255039655,-0.606917241669693
Australia,1997,53.6871574125,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,75.2402010602,67.8208987316,1159,37.9046238107,50.7874361441,36.46,35.2,88.24,0.211871395,-1.00444607195417
Australia,1998,79.1184860163,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,79.089996437,82.2776034476,1162,39.9237182598,47.2849325787,34.63,41.42,83.33,0.139830027,-0.375482015243296
Australia,1999,88.1622357863,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,84.1637095652,109.9419754409,1217,38.9587761675,46.4684358955,34.51,39.19,86.92,0.169937036,-0.729066191190521
Australia,2000,91.5630669373,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,87.6885437216,89.733482008,1333,40.855914076,57.195960722,34.05,41.75,88.84,0.193613565,-0.508590961640543
Australia,2001,90.3526856044,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,88.5292787115,99.0052594727,1334,44.0666419278,64.1297026032,34.21,39.67,87.34,0.186282712,0.327493803544242
Australia,2002,89.8578909658,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,91.4859522996,96.3133527793,1355,41.2807533001,76.5472115595,36.17,40.88,88.04,0.238166389,1.12866971243429
Australia,2003,97.6174390352,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,99.3228172393,125.4205067859,1405,39.9246744271,72.015080909,35.83,41,85.92,0.169305582,0.442089675124108
Australia,2004,66.5931287627,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,102.8340919955,126.5881406009,1514,36.6897505158,70.1855207212,35.34,41.5,87.67,0.162165501,2.03592640046581
Australia,2005,74.047675943,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,108.7382223373,115.891673419,1643,38.8264551469,76.2012819614,36.17,40.25,88.34,0.131452661,2.19550114460199
Australia,2006,76.9013461445,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,113.7297363584,146.5888291121,1751,40.9792900653,78.3809354271,35.92,41.63,86.97,0.102457894,2.30486121414367
Australia,2007,65.188370952,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,120.6872337335,152.0694352284,1913,41.36807548,105.7724510378,35.54,41.59,86.5,0.090229731,1.57424076913519
Australia,2008,60.2226983329,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,121.7980862554,64.8013827957,1924,42.0872253266,122.7911773375,33.37,40.41,87.17,0.069045155,1.62272261511741
Australia,2009,74.6222236735,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,122.717685499,136.1035882082,1882,44.9176513563,66.683166003,30.97,36.88,87.8,0.087078321,2.52073737853697
Australia,2010,54.8372726222,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,125.8538143772,127.2657389489,1913,39.8385212268,77.7823777847,32.96,38.01,86.09,0.14380732,3.09204230118688
Australia,2011,48.9509377771,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,122.870864411,86.1660025696,1983,41.2245948433,94.1825035534,33.58,38,82.13,0.13546819,1.76430954023503
Australia,2012,72.3716548766,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,121.9111427685,90.162458926,1959,42.6449363529,65.3026710517,34.13,39.62,81.92,0.14696842,2.36895515478271
Australia,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Australia,2014,,0.2,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Australia,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Australia,2016,,0.43,15.83,-0.2060358,0.4,45.6732900276397,0,0,,,,,,,,,,,
Australia,2017,,0.33,11.09,-0.0388482,1,48.565130757136,0,0,,,,,,,,,,,
Australia,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
Belgium,1986,NA,0.86,NA,1.20774,6.81,NA,0,0,1.39,25.7577037973,30.9434834197,191,111.494314343,12.8593168888,36,41.01,81.58,NA,-0.684872255312513
Belgium,1987,NA,1.41,NA,0.0861263,6.66,NA,0,0,1.36,27.5776580212,27.7294892526,192,109.105393573,19.3274169356,36.42,41.27,80.34,NA,-0.548002369911091
Belgium,1988,NA,1.31,NA,-0.246703,7.57,NA,0,0,1.19,30.5700753766,36.0279265503,186,115.5596496657,14.0135287198,36.5,36.71,76.75,NA,-0.496015259993953
Belgium,1989,NA,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,35.5185610959,45.3518754341,190,124.0116460326,11.3429045278,37.17,34.53,80.51,NA,-0.478864290768487
Belgium,1990,NA,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,35.2964663267,31.7050628855,182,120.569413392,11.132148667,37.04,34.01,81.25,NA,-1.95942312776573
Belgium,1991,NA,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,36.6834900288,33.6015245101,183,117.7125199917,9.5073797417,36.72,32.66,80.09,NA,-1.92444444637969
Belgium,1992,NA,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,75.0534955205,27.1586503036,171,114.2154647051,12.1220062741,39.01,30.68,78.17,NA,-1.88067532476701
Belgium,1993,NA,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,74.1339773673,34.5140054193,165,108.2014288934,13.5380200993,38.46,28.73,77.84,NA,-2.01019636867846
Belgium,1994,NA,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,72.5964764715,34.1700324771,162,112.3886930168,15.4440471123,39.21,26.51,76.83,NA,-1.92655045692132
Belgium,1995,100,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,71.4455715821,35.0254279128,150,115.5111144715,14.9830969109,40.08,31.45,79.01,0.276923077,-2.55342552388159
Belgium,1996,98.7672801114,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,73.4995082806,42.2245380588,143,118.0604051088,18.4150144985,40.92,34.64,82.83,0.369252721,-2.40971086389576
Belgium,1997,100,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,74.0403762197,53.7389285716,138,124.3666166598,20.7888484899,39.38,38.23,80.75,0.288257255,-1.52227692567104
Belgium,1998,99.5036900347,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,NA,93.6437427779,156,123.4841571069,24.1605603722,39.92,43.13,80.25,0.252167109,-1.36061576514773
Belgium,1999,99.4730578325,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,NA,70.7662532597,278,123.9970355327,27.4592825686,38.38,41.85,77.92,0.261618096,-1.18810651692774
Belgium,2000,99.5035893601,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,NA,76.703130023,265,141.0789940439,21.1442678923,36.79,43.93,78.09,0.298694495,-0.673084310079708
Belgium,2001,93.5892010608,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,65.9367616296,69.7283370581,275,138.6947491986,22.7779888208,38.88,43.88,84.58,0.253377599,-0.392437426194294
Belgium,2002,100,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,63.7111228255,49.2762076804,256,135.1247886863,29.9222007869,39.21,42.46,86.75,0.230398606,0.577053966112577
Belgium,2003,100,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,62.2130152811,54.404632557,250,131.9901499096,23.8287903692,40.09,42.63,86.0399999999999,0.195051315,0.735596574030411
Belgium,2004,81.1274011971,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,61.451034612,73.674378268,235,136.037842597,27.4861479021,41.37,42.51,85.58,0.157248375,1.35163633596334
Belgium,2005,72.1861113505,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,63.3030586135,74.4724783682,222,143.3763215092,36.9253773541,41.29,42.38,83.88,0.113195573,1.41629865576573
Belgium,2006,78.8209581725,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,65.5292014376,96.6703984556,205,147.6939466482,34.140438879,40.55,42.14,84,0.135745681,1.58551047652597
Belgium,2007,55.1082825384,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,68.2266117031,81.7157977692,175,151.1634316083,60.0617181132,40.92,43.26,81.54,0.084262661,1.88300725390018
Belgium,2008,48.2120480681,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,62.346568154,32.2425651483,171,158.9079437167,114.0517122703,40.33,42,82.12,0.098695872,1.92618604812977
Belgium,2009,45.5342337898,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,58.2904458672,53.6099798682,165,136.3566249308,47.4417344854,39.17,36.71,83.8,0.094219621,2.09883185930088
Belgium,2010,29.9751983776,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,56.4964215381,55.5737806063,161,151.1001065459,39.9730372492,39.42,37.25,83.09,0.08086203,2.28117171469193
Belgium,2011,27.4834330262,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,54.9622005454999,43.513729197,151,162.7539527203,45.0244362865,38.83,38.71,80.79,0.072422596,2.4963718091763
Belgium,2012,32.3566659447,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,54.551483871,60.158006084,147,163.9950967742,33.6960449075,35.5,37.14,78.42,0.088478313,3.04944896908941
Belgium,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Belgium,2014,,0.2,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Belgium,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Belgium,2016,,0.43,15.83,-0.2060358,0.4,45.6732900276397,0,0,,,,,,,,,,,
Belgium,2017,,0.33,11.09,-0.0388482,1,48.565130757136,0,0,,,,,,,,,,,
Belgium,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
Bulgaria,1986,NA,0.86,NA,1.20774,6.81,NA,0,0,1.39,NA,NA,NA,83.5035643944,NA,29.08,20.56,64.83,NA,NA
Bulgaria,1987,NA,1.41,NA,0.0861263,6.66,NA,0,0,1.36,NA,NA,NA,83.4076531632,NA,28.46,20,63.84,NA,NA
Bulgaria,1988,NA,1.31,NA,-0.246703,7.57,NA,0,0,1.19,NA,NA,NA,91.4617513059,NA,28.04,21.39,68.5,NA,NA
Bulgaria,1989,NA,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,NA,NA,NA,94.5789707725,NA,26.38,20,67.92,NA,NA
Bulgaria,1990,NA,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,NA,NA,NA,69.8470608452,NA,22.05,14.45,64.07,NA,NA
Bulgaria,1991,NA,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,82.8032424466,NA,NA,82.6823876197,NA,19.13,13.05,62.25,NA,NA
Bulgaria,1992,NA,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,74.8645418327,NA,NA,100.0498007968,NA,20.92,13.33,67.91,NA,NA
Bulgaria,1993,NA,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,66.4476413516,0.1108062897,8,84.0414854466,18.3333333333,26.12,14.83,69.5,NA,NA
Bulgaria,1994,NA,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,49.2479071537,0.4980707763,13,90.720129376,4.5548654244,29,17.01,68.5,NA,NA
Bulgaria,1995,NA,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,40.0181349688,0.445059474,15,101.8271664567,7.2239422085,31.54,21.11,71.67,NA,NA
Bulgaria,1996,NA,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,61.6676017244,0.055393967,9,104.3680075709,173.0357142857,31.34,22.42,73.92,NA,NA
Bulgaria,1997,NA,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,8.6380189072,NA,0,87.3932411117,NA,19.79,18.12,71.33,NA,NA
Bulgaria,1998,NA,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,9.1892692324,0.9864004428,18,79.1500960073,101.2402993348,27.91,27.38,76.17,NA,NA
Bulgaria,1999,NA,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,11.5906461955,0.759462932,28,90.9577696696,5.6590886916,36,36.07,73.75,NA,NA
Bulgaria,2000,NA,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,12.0444451784,0.9818149238,23,78.3236193653,3.1838252382,31.96,35.79,70.67,NA,NA
Bulgaria,2001,NA,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,14.3867925216,0.5815189921,404,79.3504901544,85.5231143552,35.54,34.96,71.67,NA,NA
Bulgaria,2002,NA,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,18.8260628762,4.4109089818,351,75.4651411224,22.6012970456,35.88,34.21,73.92,NA,NA
Bulgaria,2003,NA,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,25.9814346282,8.3280603604,326,79.2771072987,6.62119969,35.84,35.09,72.16,NA,NA
Bulgaria,2004,NA,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,33.2250030774,10.745317328,332,93.2895451374,16.3394497049,37.25,35.47,69.21,NA,NA
Bulgaria,2005,NA,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,39.1258251437,17.053442254,331,99.8734424462,15.3664646592,37.08,35.21,71.04,NA,NA
Bulgaria,2006,90.6876827675,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,42.5437017112,30.0980501272,347,111.2914141737,18.0945804201,36.25,35.92,72.17,0.568807339,NA
Bulgaria,2007,99.7357517965,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,58.0237530165,48.4023344733,369,122.6138491633,31.310579915,35.25,35.59,73.0399999999999,0.107279693,NA
Bulgaria,2008,97.5235130042,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,66.6935012366,16.2446778434,404,124.266175932,14.8061690776,31.42,30.83,71.5,0.20610687,NA
Bulgaria,2009,90.0125171995,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,69.2782369834,16.7102989486,398,93.1223384397,5.6290353709,29.55,28.67,68.24,0.55234259,NA
Bulgaria,2010,74.8588883624,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,68.3077829637,14.5748971784,390,103.2073847625,5.1143111236,31.51,31.76,68.5,0.623814659,NA
Bulgaria,2011,70.2450695551,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,65.5758883097,14.3738789093,393,117.7619669157,3.899918214,33.96,35,66,0.526767223,NA
Bulgaria,2012,77.0411417492,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,66.2663322412,NA,387,124.7763245549,NA,36.5,36.05,64.96,0.499938559,NA
Bulgaria,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Bulgaria,2014,,0.2,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Bulgaria,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Bulgaria,2016,,0.43,15.83,-0.2060358,0.4,45.6732900276397,0,0,,,,,,,,,,,
Bulgaria,2017,,0.33,11.09,-0.0388482,1,48.565130757136,0,0,,,,,,,,,,,
Bulgaria,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
Canada,1986,NA,0.86,NA,1.20774,6.81,NA,0,0,1.39,77.2310039088999,89.2585656135,1656,53.0824673467,16.9739962234,38.71,32.11,81.16,NA,-1.7157980912328
Canada,1987,NA,1.41,NA,0.0861263,6.66,NA,0,0,1.36,78.3036616625,94.037819641,1861,50.8698677801,22.9916918815,38.92,31.83,82,NA,-1.416750719883
Canada,1988,NA,1.31,NA,-0.246703,7.57,NA,0,0,1.19,80.471363755,88.0659462088,1856,51.3631464395,15.3930513217,39.66,32.11,83.16,NA,-1.44794537192165
Canada,1989,NA,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,85.2694813057,96.1669032653,1813,50.0493254373,16.4484445348,41.08,37.39,87.17,NA,-1.76658829409059
Canada,1990,NA,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,89.1588275274,77.2277822005,1763,49.9670272743,14.8524777545,40.84,37.67,86.25,NA,-1.18641098092735
Canada,1991,NA,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,91.9615646983,83.3376556468,1649,49.2020770737,14.41810916,40.62,31.61,81.67,NA,-1.27289268478447
Canada,1992,NA,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,93.7524004251,77.3057759822,1605,52.7174558217,16.531354194,39.38,31.51,80.41,NA,-1.0539337072894
Canada,1993,NA,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,92.4126520263,103.1785390482,1673,58.2448751558,22.3937861254,38.96,29.25,79.92,NA,-0.559925579935594
Canada,1994,100,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,91.0022330391,99.5809125026,1747,64.3982890589,27.1213514391,39.33,29.5,80.84,0.352941176,-0.61362874614226
Canada,1995,97.0725005626,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,90.1013663895,111.2098727848,1736,69.0974253685,27.302949879,39.5,29.33,80.83,0.321047658,-0.975118890778031
Canada,1996,100,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,94.9799480294,139.9733777547,1801,70.2995135486,30.1184837272,39.58,29.38,81.5,0.273277534,-0.730244442528821
Canada,1997,94.9894344733,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,98.9088418877,154.7898357815,1937,74.385055017,33.4443834949,38.42,35.78,86.16,0.194853478,-0.471133177459715
Canada,1998,91.3906847432,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,97.6904105253,171.2416888445,1991,78.1588507354,32.9690329686,38.34,41.92,86.08,0.2288153,-0.394474403661084
Canada,1999,96.3815633793,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,97.0385960162,214.2161287615,1538,80.1939557333,27.1130788149,38.55,41.18,86,0.223116017,-0.386900186849626
Canada,2000,96.7988755554,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,93.4353852574,103.8459307184,1507,82.857726011,81.5326260181,39,42.71,88,0.265550851,0.022584756403645
Canada,2001,93.788149732,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,173.2319133191,83.552800942,1278,78.4063200074,72.4809579494,39.5,41.46,89.88,0.166489585,0.418275538773189
Canada,2002,83.1945450299,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,167.8561448465,117.2474311372,1252,75.7326903482,50.4639308492,40,42.75,87.58,0.112175971,0.543421394570769
Canada,2003,98.5057541482,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,162.0695698284,102.0002245571,3578,69.8434394533,55.6505444263,40.67,43.04,87.46,0.118061535,1.03435311216377
Canada,2004,78.9232895062,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,164.8740468968,115.0823436039,3597,70.180546854,59.9985899153,42.63,43.88,87.22,0.084708518,0.245759291041296
Canada,2005,88.668710085,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,172.7458631022,126.7519943013,3719,69.7098434188,62.8875623964,41.38,43.29,86.5,0.0840446,2.15244451142372
Canada,2006,82.0195528418,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,188.7536466455,129.2905915396,3790,67.981184916,72.7428079677,40.71,43.75,85.84,0.061749554,1.92933440297513
Canada,2007,66.6096179935,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,123.8577259312,149.2548938385,3881,66.1920443944,79.8059244148,40.08,43.25,85.83,0.060695632,1.82871034005087
Canada,2008,47.2067450793,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,124.4068668655,66.7246133831,3836,66.9242305903,145.3999988642,40.92,41.58,86.21,0.064099422,2.42728879258059
Canada,2009,47.2478112006,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,NA,122.337311292,3727,58.3482468985,79.4611234608,39.67,36.59,86,0.076160408,3.16821473045734
Canada,2010,43.229788472,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,NA,134.5672584597,3771,60.0607292686,64.7101726716,39.83,39.25,86.67,0.072854717,3.47260159608507
Canada,2011,41.6708357898,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,NA,106.9451379185,3980,62.3286223913,77.0597281532,39.75,38.83,87.7899999999999,0.064824243,2.64861120765815
Canada,2012,68.256570939,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,NA,112.9192717759,4030,62.3971367253,65.4447335193,39.3,38.84,87.58,0.064485041,2.17979145392917
Canada,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Canada,2014,,0.2,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Canada,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Canada,2016,,0.43,15.83,-0.2060358,0.4,45.6732900276397,0,0,,,,,,,,,,,
Canada,2017,,0.33,11.09,-0.0388482,1,48.565130757136,0,0,,,,,,,,,,,
Canada,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
France,1986,NA,0.86,NA,1.20774,6.81,NA,0,0,1.39,75.6304477986,19.823128347,482,40.5758240468,36.0506740565,38.96,35.73,77.26,NA,-1.92878740019426
France,1987,NA,1.41,NA,0.0861263,6.66,NA,0,0,1.36,80.6369339874,16.5796763459,481,39.9735062984,57.4680362222,38.63,35.55,75.34,NA,-1.80617957060923
France,1988,85.0518947724,1.31,NA,-0.246703,7.57,NA,0,0,1.19,83.2541521268,21.7773995782,459,41.0756323135,28.8828797157,39.37,35.42,77.75,0.554545455,-1.59759786036389
France,1989,96.5063279913,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,86.7374967547,32.8268248129,462,43.6753478651,32.7713035558,39.08,35.42,79,0.228626105,-1.38586974467179
France,1990,100,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,91.6139639232,24.4402988802,443,42.4252357062,39.1789533143,38.75,36.5,79.42,0.27302597,-2.0781488811823
France,1991,100,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,92.6064499685,28.0812013131,839,42.666929174,34.4684925885,37.67,33.22,78.76,0.395689901,-1.92179580205309
France,1992,84.3192094192,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,92.9827689732,23.2380359259,786,41.6571886482,35.6621242669,38.55,31.24,81.92,0.451365402,-1.75638712398525
France,1993,94.5842908625,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,89.1592661967,34.282525619,726,39.5715270933,35.2165063215,36.8,27.04,80,0.373167624,-1.54155515362556
France,1994,100,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,84.7182426647,32.2851774308,218,41.4751189578,45.418661216,36.33,26.73,79,0.38363088,-0.945799503150131
France,1995,100,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,84.0197168718,31.0544736964,710,43.2720228382,42.2562378841,36.63,31.18,79.67,0.383595969,-0.931880245109312
France,1996,100,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,80.781813328,36.29660609,708,43.9365344136,46.0694163996,36.42,32.61,78.8,0.332361735,-0.683831513184117
France,1997,100,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,79.8078385804,46.1696807244,740,47.5813220962,58.3398634129,37.79,35.85,81.71,0.295057541,-0.275765428382869
France,1998,100,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,NA,10.0049552381,784,49.0057227976,399.5853740396,39.08,41.75,80.74,0.256923896,-0.043892104175728
France,1999,100,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,NA,100.1783569962,1144,49.2330056478,48.1456753846,38.67,41.41,80,0.204381117,0.341958215656384
France,2000,99.8541573409,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,NA,105.7142329779,1185,55.2593645876,74.6768906571,37.25,43.5,79.75,0.202760898,0.636235218190866
France,2001,98.9304057645,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,76.6590020283,84.9838959711,936,54.316667627,83.5038117315,39.22,42.83,80.04,0.189315767,0.928779441078554
France,2002,100,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,75.763826469,64.4531536442,874,52.4155109051,106.7765232115,39.54,41.96,80.42,0.16093991,1.17426208148772
France,2003,99.9534080101,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,75.2595823475,73.3676543014,817,50.1319744625,81.3482805772,39.46,40.38,79.08,0.138792308,1.37957206390657
France,2004,95.8335319719,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,76.3151464846,73.4005317094,787,51.1967780402,84.9032782607,39.17,39.91,76.25,0.147330763,1.84423234346751
France,2005,94.2971400267,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,79.8741857969,79.7989857753,749,53.1520143027,72.3028472445,38.58,39.71,77.13,0.132423511,1.87556376841317
