Date,Australia,Austria,Belgium,Canada,China,Czech Rep.,Denmark,Finland,France,Germany,Greece,Hungary,India,Italy,Ireland,Japan,Mexico,Netherlands,New Zealand,Norway,Poland,Portugal,South Africa,South Korea,Spain,Sweden,Switzerland,UK,US
22/06/2016,149.349,212.055,235.149,152.46,17.495,6.914,29.456,246.74,237.76,199.054,77.155,0.504921,1.292107,278.115,209.451,1.658,6.185812,206.779,124.563,22.59,45.773,227.841,8.631,0.105772,353.996,24.989,162.312,285.721,158.838
23/06/2016,150.659,213.182,236.35,152.246,17.515,6.977,29.512,247.403,239.061,199.523,78.554,0.514329,1.29526,280.684,210.603,1.642,6.261058,207.908,125.013,22.837,46.506,230.152,8.729,0.106044,356.997,25.247,162.447,286.464,158.09
24/06/2016,151.35,210.576,232.779,152.199,17.425,6.811,29.355,242.283,235.493,198.263,71.747,0.487587,1.28413,271.13,204.984,1.708,6.100868,205.483,126.428,22.321,44.135,220.245,8.363,0.104706,344.475,24.473,161.915,270.73,160.411
27/06/2016,148.564,208.525,231.336,151.271,17.49,6.723,29.133,242.871,234.123,196.782,70.676,0.487859,1.283748,268.731,204.098,1.717,6.017943,203.873,124.241,22.038,43.872,218.571,8.023,0.10468,345.811,24.694,160.494,264.842,162.158
28/06/2016,149.425,210.326,234.03,151.562,17.542,6.774,29.346,245.286,236.824,198.256,72.715,0.496104,1.284966,273.098,207.591,1.703,6.08887,205.79,124.78,22.304,44.451,223.16,8.3,0.105548,352.524,24.757,160.525,268.035,162.133
29/06/2016,150.659,211.788,235.811,151.917,17.429,6.821,29.478,247.126,238.646,199.374,75.405,0.497428,1.290289,275.083,209.473,1.707,6.269392,207.142,125.965,22.675,45.195,225.073,8.592,0.106806,355.948,25.085,160.678,272.41,161.908
30/06/2016,151.026,212.415,236.371,152.901,17.445,6.838,29.474,247.586,239.301,199.477,74.872,0.502401,1.293727,276.275,210.873,1.707,6.304593,207.697,125.888,22.767,45.517,225.53,8.662,0.107295,360.784,25.251,162.375,270.57,161.684
01/07/2016,152.186,213.423,237.732,153.971,17.456,6.856,29.542,248.457,240.59,199.936,77.411,0.505905,1.299178,279.876,212.672,1.71,6.366082,208.42,126.996,22.905,45.571,227.76,8.797,0.108258,360.337,25.477,162.695,269.379,161.958
04/07/2016,153.07,213.523,237.541,154.878,17.451,6.868,29.547,248.796,240.452,200.119,77.191,0.507585,1.299965,279.641,213.064,1.712,6.31196,208.539,128.429,23.026,45.367,228.19,8.808,0.1084,360.263,25.568,163.041,270.55,161.958
05/07/2016,152.124,214.217,237.977,154.249,17.391,6.857,29.599,249.088,240.763,200.447,76.554,0.50407,1.298803,278.967,212.625,1.728,6.190959,208.872,127.336,22.866,45.248,227.09,8.569,0.107844,358.312,25.544,162.932,266.795,163.154
06/07/2016,153.911,213.698,237.262,153.404,17.332,6.838,29.484,248.33,239.971,199.755,75.712,0.508543,1.298802,278.288,211.142,1.743,6.146455,208.089,127.282,22.68,45.002,225.311,8.545,0.106902,357.522,25.428,162.334,263.912,163.179
07/07/2016,153.441,213.423,236.833,154.638,17.374,6.87,29.435,247.897,239.734,199.513,76.388,0.510199,1.301645,278.137,211.269,1.746,6.163234,207.838,128.867,22.692,45.009,224.895,8.657,0.108002,357.315,25.268,162.042,264.729,163.004
08/07/2016,154.588,213.592,236.667,153.086,17.431,6.865,29.395,247.57,239.816,199.14,75.491,0.511997,1.301967,278.604,211.125,1.751,6.27476,207.927,129.925,22.506,45.19,224.846,8.764,0.10723,357.14,25.122,161.178,266.277,163.328
11/07/2016,154.216,213.176,236.484,152.695,17.394,6.852,29.39,247.463,239.585,199.039,76.973,0.509665,1.305625,278.013,211.268,1.715,6.344932,207.748,129.126,22.677,45.216,223.823,8.901,0.108719,357.297,25.224,161.812,266.527,162.306
12/07/2016,155.155,212.641,235.847,152.301,17.349,6.872,29.264,246.812,238.706,198.081,77.073,0.512977,1.310063,278.41,211.094,1.683,6.358399,207.194,129.55,22.812,45.405,223.937,8.944,0.108464,357.406,25.286,160.619,268.904,161.135
13/07/2016,154.797,213.758,237.643,153.719,17.353,6.894,29.531,248.808,240.363,199.595,77.42,0.51754,1.316855,279.846,213.062,1.688,6.319306,208.623,129.361,22.864,45.58,225.487,8.842,0.108617,359.418,25.447,161.062,271.471,161.808
14/07/2016,155.679,213.105,236.878,153.728,17.333,6.886,29.423,247.964,239.58,198.869,77,0.517606,1.319185,279.45,212.141,1.668,6.343579,207.876,127.961,22.877,45.354,224.875,9.024,0.109895,358.611,25.371,160.803,272.417,160.885
15/07/2016,153.894,211.281,235.221,152.569,17.396,6.857,29.225,246.463,237.786,197.506,77.317,0.51218,1.317592,277.667,210.816,1.655,6.248949,206.341,126.312,22.617,45.043,223.839,8.898,0.109863,355.755,25.157,160.671,269.476,159.963
18/07/2016,153.673,211.839,235.497,152.091,17.348,6.848,29.274,246.634,238.096,197.745,76.374,0.512295,1.313111,277.558,210.914,1.654,6.233128,206.839,125.99,22.625,45.612,223.835,8.866,0.109409,355.201,25.183,160.731,270.944,160.063
19/07/2016,152.708,210.878,233.971,152.183,17.37,6.826,29.145,246.165,236.747,196.916,76.007,0.508422,1.315052,276.673,209.826,1.646,6.219316,205.757,125.435,22.526,45.331,223.722,8.829,0.109433,354.982,25.057,160.058,268.123,160.486
20/07/2016,152.629,210.606,233.9,151.475,17.43,6.832,29.096,245.814,236.503,196.528,75.79,0.50681,1.314973,276.658,209.376,1.642,6.241427,205.421,125.205,22.525,45.373,223.785,8.915,0.108928,355.853,25.073,159.809,268.167,160.162
21/07/2016,152.989,210.501,233.627,151.723,17.479,6.815,29.056,245.618,236.295,196.272,75.55,0.506985,1.315745,276.243,209.276,1.647,6.228076,205.192,124.688,22.439,45.414,224.002,8.993,0.109224,356.707,25.008,158.99,268.925,160.387
22/07/2016,152.286,210.043,233.432,150.228,17.505,6.802,29.046,245.135,236.078,196.234,75.838,0.50685,1.318589,275.75,209.198,1.648,6.236019,205.027,124.931,22.268,45.39,223.267,8.869,0.109501,356.288,24.849,158.978,267.221,160.337
25/07/2016,152.247,210.508,233.848,149.498,17.425,6.8,29.059,245.122,236.572,196.38,75.222,0.508682,1.314603,275.9,209.237,1.652,6.192574,205.413,124.625,22.203,45.308,224.034,8.838,0.109259,356.151,24.886,159.344,267.799,160.262
26/07/2016,153.356,210.696,234.044,149.438,17.435,6.821,29.062,245.271,236.542,196.38,75.313,0.508227,1.315243,275.555,209.169,1.677,6.171017,205.261,125.948,22.24,45.405,223.946,8.845,0.109621,356.52,24.852,158.655,267.283,160.436
27/07/2016,151.832,212.255,235.413,150.054,17.474,6.838,29.201,246.783,238.017,197.454,75.523,0.510606,1.317525,276.481,210,1.668,6.153148,206.418,125.34,22.174,45.333,224.937,8.932,0.109757,357.002,24.82,158.722,269.35,161.109
28/07/2016,153.65,214.249,237.484,150.455,17.51,6.895,29.456,249.021,240.047,199.211,76.171,0.519783,1.324851,279.37,211.892,1.678,6.141769,208.316,126.294,22.32,45.816,227.465,8.95,0.110988,360.509,25.093,160.804,270.035,161.159
29/07/2016,155.68,217.258,240.292,152.675,17.531,6.955,29.713,252.234,242.882,201.649,75.97,0.525468,1.328616,282.532,214.551,1.699,6.192694,210.95,129.303,22.66,46.412,230.188,9.256,0.111294,365.977,25.44,163.634,274.088,161.931
01/08/2016,155.312,216.87,239.653,151.989,17.582,6.925,29.702,251.832,242.25,200.844,76.064,0.52519,1.335609,282.159,213.977,1.694,6.154125,210.628,129.203,22.558,46.549,230.486,9.239,0.112651,365.452,25.41,163.576,271.487,161.358
02/08/2016,156.521,216.787,239.694,151.826,17.572,6.964,29.67,251.522,242.057,200.556,76.229,0.522298,1.332895,282.71,213.744,1.705,6.142172,210.493,129.982,22.535,47.152,230.977,9.185,0.112221,365.457,25.413,163.182,271.735,160.785
03/08/2016,154.45,215.199,238.41,151.048,17.598,6.974,29.508,250.123,240.724,199.771,75.039,0.52182,1.32551,281.291,213.058,1.704,6.082219,209.259,128.27,22.545,47.372,229.829,9.164,0.111145,363.496,25.386,161.867,272.303,160.71
04/08/2016,154.82,216.085,238.836,152.351,17.599,6.947,29.562,250.376,241.54,200.392,74.722,0.519231,1.329159,282.179,213.73,1.706,6.10175,209.789,128.703,22.531,47.561,230.516,9.365,0.111455,364.524,25.459,161.792,272.319,161.283
05/08/2016,155.495,214.013,236.785,150.461,17.606,6.899,29.332,248.543,239.307,198.507,74.383,0.517071,1.330202,280.509,212.159,1.695,6.137349,207.902,127.828,22.348,47.195,229.077,9.355,0.112156,362.612,25.319,160.313,270.461,160.137
08/08/2016,155.716,214.097,237.232,150.661,17.54,6.898,29.394,249.222,239.461,198.516,74.683,0.51613,1.328235,280.887,212.859,1.677,6.259714,208.172,127.825,22.368,47.3,229.88,9.48,0.111969,363.537,25.2,160.041,271.496,160.087
09/08/2016,156.169,215.481,238.519,152.028,17.579,6.928,29.48,250.392,240.762,199.544,74.947,0.519482,1.333188,282.346,214.192,1.693,6.317502,209.149,128.232,22.609,47.858,231.377,9.617,0.112328,364.607,25.418,159.96,271.365,160.66
10/08/2016,157.91,216.91,240.298,153.068,17.711,6.956,29.741,251.908,242.566,201.033,75.185,0.52082,1.340801,284.508,215.741,1.707,6.341873,210.65,129.949,22.988,48.134,233.405,9.77,0.113685,368.164,25.738,161.173,273.006,161.184
11/08/2016,158.281,217.011,240.165,152.7,17.689,6.967,29.68,251.967,242.548,201.01,76.095,0.528351,1.340508,285.513,215.804,1.706,6.376219,210.676,130.643,23.042,48.227,233.783,9.815,0.113196,369.276,25.885,162.039,272.142,160.137
12/08/2016,157.119,216.967,240.599,154.124,17.714,6.98,29.767,252.222,242.775,201.283,76.551,0.528148,1.343266,285.681,215.778,1.714,6.405346,210.871,130.07,23.126,48.447,234.488,9.672,0.112724,369.333,25.885,162.018,271.832,160.934
15/08/2016,157.098,217.323,240.014,153.961,17.761,6.991,29.72,251.668,242.245,200.851,76.492,0.531026,1.343265,286.15,215.566,1.708,6.483151,210.351,130.011,23.105,48.508,235.085,9.801,0.112718,369.597,25.809,161.716,270.227,160.336
16/08/2016,156.895,217.023,240.662,153.941,17.829,7.03,29.792,252.065,242.702,201.187,76.81,0.532236,1.338995,285.705,215.815,1.72,6.493336,210.788,130.383,23.018,48.331,233.581,9.749,0.114,370.082,25.841,162.518,270.814,160.012
17/08/2016,155.942,217.672,241.835,154.294,17.739,7.034,29.918,252.986,243.487,201.869,76.77,0.53085,1.338995,286.335,216.443,1.719,6.422509,211.504,129.562,23.048,48.134,232.889,9.669,0.111964,371.303,25.857,162.954,272.047,160.238
18/08/2016,157.045,219.346,243.363,155.634,17.715,7.078,30.079,254.86,245.264,203.462,77.695,0.535983,1.33411,288.499,217.881,1.722,6.479029,213.018,130.761,23.318,48.504,233.627,9.783,0.112254,374.967,26.007,163.884,275.665,160.616
19/08/2016,156.067,218.078,242.402,153.91,17.685,7.082,29.994,253.614,244.299,202.465,77.516,0.534906,1.333403,287.172,216.124,1.723,6.407001,212.289,130.012,23.139,48.385,231.015,9.627,0.111104,373.404,25.786,163.306,271.565,159.961
22/08/2016,155.727,218.713,243.106,154.178,17.639,7.077,30.159,254.741,245.304,203.563,77.604,0.533719,1.325845,287.932,217.564,1.718,6.381739,212.935,129.454,23.126,48.385,230.88,9.527,0.110117,374.366,25.882,163.139,275.072,160.566
23/08/2016,156.767,218.814,243.264,154.738,17.646,7.074,30.213,254.546,245.223,203.598,77.619,0.534385,1.334295,287.066,216.719,1.724,6.375923,212.923,130.126,23.219,48.523,230.987,9.62,0.111341,373.938,26.011,163.482,276.313,160.364
24/08/2016,155.875,216.899,241.369,153.697,17.572,7.047,29.952,252.691,243.378,202.215,77.127,0.530893,1.332359,285.308,215.817,1.715,6.295599,211.463,130.212,22.991,48.013,230.151,8.849,0.11075,371.794,25.776,162.461,277.048,160.263
25/08/2016,155.776,217.437,241.76,153.499,17.54,7.054,29.981,252.849,243.736,202.473,77.374,0.531584,1.333899,286.112,216.426,1.717,6.328173,211.94,129.931,22.973,47.934,230.813,8.753,0.111359,373.153,25.804,162.303,275.549,160.012
26/08/2016,156.608,217.5,242.112,153.627,17.573,7.083,30.005,253.192,244.13,202.779,77.313,0.533225,1.333178,286.734,216.724,1.715,6.4052,212.302,130.479,23.05,48.037,230.389,8.946,0.111572,372.399,25.8,162.19,276.528,159.181
29/08/2016,154.631,215.187,239.325,152.717,17.546,6.986,29.692,250.804,241.34,200.001,76.555,0.527407,1.331266,283.066,214.088,1.686,6.292878,209.515,128.714,22.668,47.274,227.781,8.679,0.110153,368.865,25.533,160.07,273.826,160.163
30/08/2016,154.104,214.817,239.027,152.249,17.473,6.992,29.734,250.537,241.31,200.496,76.449,0.525545,1.338982,283.483,214.277,1.677,6.203782,209.803,128.934,22.644,46.802,227.666,8.668,0.110685,367.773,25.399,159.709,274.314,160.112
31/08/2016,154.07,214.663,238.564,151.767,17.439,6.982,29.636,249.921,240.658,199.636,76.351,0.523668,1.337103,282.459,213.314,1.665,6.185766,209.328,129.577,22.678,46.663,227.012,8.503,0.110797,364.765,25.344,159.307,274.324,160.137
01/09/2016,154.584,215.097,239.124,152.355,17.455,7.017,29.788,251.164,241.387,200.704,76.773,0.524631,1.335488,282.596,213.757,1.667,6.185922,209.852,129.95,22.628,46.467,227.897,8.553,0.109688,365.072,25.269,159.522,277.786,160.112
02/09/2016,154.591,214.344,238.008,152.378,17.459,6.993,29.587,250.096,240.338,199.638,76.569,0.520154,1.352269,282.031,213.042,1.649,6.245161,208.785,129.619,22.65,46.239,227.398,8.692,0.110182,364.966,25.162,159.405,276.426,159.709
05/09/2016,154.638,214.608,238.186,153.486,17.472,6.986,29.655,249.794,240.541,199.526,76.153,0.520251,1.338292,282.225,213.609,1.661,6.285994,208.927,129.59,22.717,46.348,227.136,8.792,0.111419,365.193,25.198,159.357,276.49,159.709
06/09/2016,156.355,217.532,241.444,154.912,17.467,7.038,30.038,253.351,243.85,202.261,76.529,0.524622,1.348957,285.928,216.36,1.679,6.376694,211.664,131.227,23.025,47.273,230.069,9.079,0.111486,371.035,25.506,161.332,280.618,160.515
07/09/2016,157.2,218.194,241.991,154.565,17.47,7.07,30.092,253.694,244.369,202.693,76.559,0.53158,1.339806,286.454,216.714,1.694,6.381727,212.136,132.708,23.069,47.398,230.648,9.143,0.11349,371.256,25.579,161.94,278.575,160.565
08/09/2016,157.293,217.762,241.189,153.468,17.463,7.068,30.063,252.983,243.895,202.12,76.798,0.534586,1.340041,285.347,216.442,1.692,6.337494,211.779,132.224,22.997,47.382,229.47,9.219,0.113223,370.105,25.521,161.784,275.573,159.432
09/09/2016,153.511,214.895,238.359,151.132,17.462,7.049,29.71,250.018,240.627,199.413,76.208,0.526897,1.332751,281.377,213.801,1.67,6.165223,209.022,130.105,22.612,46.621,226.447,8.856,0.112191,364.887,25.038,159.621,272.014,158.626
12/09/2016,151.378,214.147,237.778,150.399,17.445,7.042,29.663,249.933,239.959,199.011,75.756,0.527688,1.327643,280.762,213.23,1.683,6.054818,208.526,128.27,22.58,46.587,225.724,8.834,0.110146,365.172,25.024,159.23,272.883,158.752
13/09/2016,150.811,214.567,238.324,148.505,17.437,7.059,29.7,250.235,240.527,199.32,75.128,0.527573,1.327643,281.271,213.578,1.68,6.029512,208.999,127.307,22.578,46.645,224.619,8.846,0.109636,365.092,25.064,159.275,269.832,157.845
14/09/2016,149.7,214.899,238.529,148.681,17.512,7.056,29.772,250.669,240.81,199.865,75.437,0.526541,1.336433,281.032,214.18,1.673,5.990126,209.33,126.659,22.559,46.818,225.041,8.956,0.10963,366.42,25.135,159.314,269.965,158.525
15/09/2016,150.27,214.591,238.368,149.043,17.475,7.031,29.741,250.322,240.455,199.653,74.34,0.525516,1.325641,280.15,214.038,1.68,6.00409,208.989,127.028,22.55,46.816,222.187,9.004,0.109624,366.212,25.074,159.011,269.945,158.298
16/09/2016,149.824,213.804,237.224,148.31,17.475,6.984,29.599,249.042,239.432,198.856,73.703,0.522375,1.325562,277.973,213.054,1.682,5.864374,208.021,125.711,22.437,46.574,219.468,8.937,0.109605,363.138,24.844,158.616,268.225,158.324
19/09/2016,151.167,213.856,237.312,148.618,17.476,7.01,29.613,249.421,239.501,198.912,73.838,0.531422,1.326254,278.925,213.156,1.69,5.830901,208.077,126.661,22.474,46.968,221.542,9.162,0.109548,365.697,24.882,158.127,267.608,158.374
20/09/2016,151.228,214.258,237.886,148.649,17.509,6.989,29.62,250.005,240.15,199.361,74.942,0.529382,1.325314,280.015,213.811,1.695,5.791631,208.595,126.276,22.476,47.028,222.692,9.281,0.109435,367.011,24.856,159.024,267.109,158.525
21/09/2016,151.077,213.304,236.783,148.993,17.51,6.97,29.443,249.028,239.005,198.315,73.965,0.528092,1.326076,278.563,212.526,1.706,5.770801,207.558,126.539,22.406,46.97,220.377,9.364,0.109305,365.476,24.753,159.429,267.214,158.802
22/09/2016,154.054,217.088,241.138,151.782,17.507,7.04,29.939,253.278,243.321,202.102,75.881,0.538485,1.336975,283.71,216.126,1.704,5.872995,211.289,127.843,23.029,47.989,222.928,9.495,0.111617,371.698,25.126,161.625,272.242,159.331
23/09/2016,154.171,216.094,240.261,151.428,17.525,7.039,29.855,252.551,242.673,201.503,75.413,0.537851,1.339143,282.399,215.569,1.706,5.813035,210.566,127.417,22.992,47.569,222.545,9.421,0.111781,369.309,25.094,161.032,269.123,159.583
26/09/2016,154.743,217.589,241.92,151.628,17.531,7.072,30.047,254.494,244.292,202.935,75.619,0.537993,1.341364,284.172,217.04,1.716,5.746054,212.1,128.151,23.11,47.765,223.316,9.4,0.111386,372.163,25.25,162.044,269.968,159.961
27/09/2016,155.239,217.056,240.935,150.928,17.574,7.033,29.892,253.268,243.396,202.235,75.392,0.533283,1.348835,281.732,216.005,1.721,5.870217,211.48,128.751,23.012,47.571,221.391,9.484,0.112439,370.927,25.039,161.821,270.888,160.44
28/09/2016,155.234,216.617,240.413,150.72,17.546,7.021,29.888,252.962,243.142,202.283,76.085,0.530785,1.349804,282.254,216.333,1.717,5.886065,211.211,128.213,23.145,47.182,222.675,9.39,0.112651,370.593,25.085,161.679,271.026,160.289
29/09/2016,155.324,216.767,240.847,152.993,17.532,7.042,29.915,253.044,243.443,202.415,76.203,0.530754,1.339408,282.505,217.003,1.7,5.933596,211.41,128.466,23.282,47.017,223.797,9.229,0.112654,371.425,25.131,162.779,269.841,160.44
30/09/2016,155.668,217.07,240.431,151.705,17.553,7.052,29.954,253.161,243.758,202.544,76.434,0.530678,1.339931,283.408,217.117,1.706,5.952004,211.692,129.208,23.396,47.086,223.655,9.301,0.112598,372.971,25.162,162.597,269.026,159.709
03/10/2016,155.096,216.044,240.018,151.728,17.535,7.053,29.838,251.851,242.633,201.775,76.31,0.531755,1.348209,281.862,215.841,1.698,5.942224,210.571,128.582,23.381,47.165,222.501,9.425,0.112592,369.999,25.134,161.924,266.523,159.457
04/10/2016,154.031,214.568,238.297,150.643,17.535,7.007,29.673,250.071,240.896,200.539,75.904,0.531137,1.349452,279.452,214.408,1.677,5.957494,209.312,127.391,23.34,46.967,222.064,9.433,0.11167,366.301,24.964,160.152,264.296,158.6
05/10/2016,152.487,213.648,237.322,149.792,17.535,7.001,29.599,249.497,239.674,199.696,76.204,0.534,1.35622,277.964,212.831,1.666,5.898321,208.386,124.948,23.159,46.656,220.452,9.319,0.110514,365.645,24.841,160.062,262.476,158.121
06/10/2016,151.364,213.141,237.071,148.686,17.535,6.995,29.533,249.007,239.475,199.09,76.012,0.533094,1.349299,277.389,212.567,1.658,5.923247,207.837,124.618,23.067,46.569,218.581,9.18,0.110395,366.176,24.732,159.92,259.263,157.743
07/10/2016,151.454,213.208,236.453,148.208,17.535,6.953,29.527,248.563,239.378,198.609,76.017,0.532113,1.34538,277.064,212.369,1.672,5.923084,207.627,124.506,23.001,46.557,217.698,9.241,0.11014,366.208,24.677,160.009,253,157.844
10/10/2016,152.085,212.089,235.408,149.353,17.541,6.923,29.301,247.498,238.063,197.54,75.893,0.531646,1.351406,275.966,211.098,1.665,6.047398,206.656,124.329,22.993,46.406,220.22,9.275,0.110573,365.152,24.589,158.966,250.057,157.34
11/10/2016,149.739,210.643,234.147,148.16,17.506,6.89,29.12,245.944,236.589,196.512,74.859,0.522162,1.351405,273.902,210.58,1.662,6.035052,205.264,122.742,22.712,45.891,219.354,8.767,0.108904,362.11,24.254,158.614,248.265,157.516
12/10/2016,149.812,209.095,232.318,147.519,17.486,6.852,28.923,244.097,234.722,194.908,74.399,0.519563,1.351405,271.971,208.759,1.657,6.026056,203.754,122.676,22.523,45.623,217.729,8.849,0.108848,359.193,24.207,157.862,246.069,157.466
13/10/2016,149.981,210.415,233.462,148.232,17.398,6.873,29.046,245.054,235.992,195.822,74.702,0.519298,1.34257,273.48,209.795,1.667,5.998841,204.86,123.321,22.601,45.855,218.736,8.819,0.108103,360.211,24.26,158.445,246.515,158.046
14/10/2016,151.064,209.686,232.812,148.265,17.451,6.869,28.834,244.361,235.14,194.969,74.368,0.519,1.344272,272.663,208.959,1.652,6.034033,204.1,123.523,22.576,45.619,219.547,8.93,0.108262,358.883,24.146,158,244.871,157.264
17/10/2016,150.278,209.308,231.947,148.95,17.407,6.81,28.856,243.88,234.686,194.736,74.075,0.51513,1.340477,271.657,209.166,1.657,6.066864,203.718,123.577,22.541,45.192,220.068,8.918,0.107082,359.191,24.133,157.549,243.433,157.642
18/10/2016,150.792,209.316,232.298,149.101,17.43,6.794,28.862,243.999,234.768,194.812,73.968,0.51593,1.344877,271.663,208.74,1.657,6.143701,203.686,124.107,22.604,45.363,219.934,9.057,0.108092,359.107,24.137,157.684,247.272,157.895
19/10/2016,151.822,209.417,232.329,150.56,17.422,6.776,28.856,244.103,234.774,194.904,73.963,0.517233,1.346475,271.492,208.78,1.668,6.167457,203.758,124.386,22.714,45.612,220.832,9.155,0.108606,358.06,24.133,158.165,247.151,157.844
20/10/2016,150.651,209.162,231.673,148.622,17.496,6.722,28.804,243.728,234.496,194.585,73.695,0.515274,1.341642,270.492,208.587,1.658,6.148924,203.496,123.88,22.591,45.368,219.95,9.114,0.108235,357.309,24.171,157.822,245.911,157.92
21/10/2016,150.193,208.269,231.096,148.286,17.483,6.693,28.659,242.346,233.55,193.599,73.345,0.512562,1.340999,269.56,207.466,1.661,6.132289,202.561,123.555,22.456,45.116,218.994,9.054,0.107303,354.926,24.105,157.068,245.293,158.021
24/10/2016,150.548,207.949,230.819,147.393,17.392,6.708,28.645,242.31,233.387,193.45,73.542,0.514549,1.342691,269.382,207.431,1.652,6.156131,202.416,123.026,22.531,45.284,220.037,9.127,0.108032,355.902,24.209,157.543,245.405,157.693
25/10/2016,151.037,207.667,230.507,147.548,17.358,6.689,28.566,241.735,232.938,192.914,73.395,0.51307,1.340718,268.879,206.906,1.649,6.165679,202.098,123.314,22.428,45.07,218.71,9.174,0.107481,355.849,24.09,156.942,243.819,157.768
26/10/2016,151.913,208.768,230.136,147.505,17.348,6.709,28.562,241.71,232.219,192.845,74.533,0.512686,1.341906,267.786,206.408,1.652,6.100849,201.611,123.411,22.364,44.883,219.399,9.083,0.107331,356.151,24.098,156.821,244.317,157.314
27/10/2016,149.614,205.627,227.802,145.894,17.282,6.703,28.363,239.731,230.245,191.209,73.98,0.510266,1.339581,265.611,205.045,1.641,5.99465,199.999,122.3,22.283,44.427,218.032,9.054,0.106355,354.029,23.584,155.848,240.939,156.557
28/10/2016,148.707,205.873,228.601,146.108,17.278,6.708,28.435,239.908,230.558,191.535,74.43,0.511923,1.340215,265.137,205.398,1.633,6.041217,200.412,122.07,22.252,44.666,217.232,9.13,0.105631,353.121,23.587,156.039,240.439,156.532
31/10/2016,149.538,206.649,228.951,146.106,17.261,6.734,28.532,240.658,231.046,192.225,74.614,0.515853,1.340217,265.255,205.608,1.639,5.999144,201.017,122.442,22.299,45.132,218.207,9.463,0.106025,355.292,23.658,156.65,241.888,156.683
01/11/2016,150.476,208.198,230.161,146.248,17.241,6.777,28.693,241.895,232.115,193.435,76.259,0.519848,1.337375,266.229,207.088,1.647,5.881888,201.988,122.642,22.392,45.643,219.509,9.364,0.105987,354.375,23.761,157.565,241.422,156.885
02/11/2016,150.743,210.258,232.665,146.489,17.29,6.826,29.029,244.513,235.18,195.602,78.096,0.52223,1.33677,269.812,208.9,1.67,5.782414,204.389,124.219,22.51,45.591,222.939,9.465,0.105438,360.099,24.009,159.189,245.495,157.187
03/11/2016,151.62,208.745,231.561,146.248,17.305,6.805,28.898,243.403,233.854,194.599,78.441,0.522372,1.335991,268.169,207.815,1.671,5.829824,203.206,124.638,22.555,45.532,222.301,9.507,0.106528,358.137,23.895,158.074,247.618,157.011
04/11/2016,150.631,209.918,232.657,146.564,17.303,6.823,29.04,244.38,235.045,195.573,79.012,0.525675,1.334851,267.779,208.229,1.674,5.878207,204.434,124.242,22.549,45.852,222.309,9.365,0.105817,357.848,23.856,159.36,250.893,157.415
07/11/2016,151.12,207.952,230.9,145.862,17.226,6.766,28.76,242.319,233.081,193.732,80.012,0.51955,1.354324,266.526,206.966,1.648,6.074597,202.604,124.052,22.313,45.38,221.463,9.527,0.105787,356.146,23.628,157.426,246.559,156.784
08/11/2016,151.63,207.882,230.235,145.843,17.227,6.762,28.724,241.985,232.76,193.357,80.576,0.521399,1.359894,266.782,206.571,1.646,6.102144,202.408,124.736,22.414,45.385,222.067,9.601,0.106659,355.92,23.677,157.99,245.908,156.304
09/11/2016,151.797,205.974,228.205,143.358,17.192,6.69,28.484,239.085,230.305,191.706,79.805,0.513686,1.375717,263.808,204.308,1.652,5.534417,200.312,123.927,21.994,44.532,219.068,9.321,0.105404,351.733,23.496,156.649,246.662,153.377
10/11/2016,147.335,202.003,222.845,142.164,17.144,6.638,28.06,235.118,224.627,188.6,79.36,0.497003,1.374475,257.721,200.073,1.616,5.216529,196.385,120.585,21.584,43.252,215.371,8.863,0.105283,345.658,23.193,154.2,245.009,152.62
11/11/2016,145.131,200.324,221.521,141.848,17.015,6.596,27.926,233.62,223.157,187.696,79.624,0.493741,1.357453,254.497,197.36,1.612,5.047453,195.34,118.355,21.445,42.486,213.209,8.646,0.101849,342.691,23.001,153.596,246.772,152.62
14/11/2016,144.169,196.628,217.146,139.849,16.948,6.526,27.512,230.285,218.543,184.953,78.202,0.482688,1.357453,249.602,194.575,1.582,4.991204,191.955,116.656,21.101,41.645,209.578,8.577,0.099874,337.412,22.676,151.006,242.581,151.809
15/11/2016,144.494,197.951,218.966,140.906,16.878,6.521,27.576,231.487,220.644,185.466,78.391,0.485005,1.36395,253.15,196.239,1.572,5.186039,193.672,116.943,21.369,41.518,210.604,8.765,0.100481,339.908,22.706,150.94,242.244,151.53
16/11/2016,142.955,196.748,217.569,141.949,16.851,6.463,27.334,230.398,219.003,184.68,77.989,0.478711,1.34927,250.249,194.765,1.561,5.253965,192.322,116.779,21.165,40.909,206.604,8.743,0.099872,335.002,22.575,150.19,242.739,151.707
17/11/2016,143.772,197.21,217.678,141.397,16.791,6.459,27.473,230.589,219.17,185.134,78.067,0.480701,1.372141,248.599,194.296,1.565,5.278718,192.815,117.842,21.245,40.668,205.628,8.753,0.100068,333.241,22.677,150.203,242.996,150.997
18/11/2016,139.886,195.498,215.75,140.104,16.686,6.407,27.205,228.165,217.062,183.275,78.914,0.474253,1.364269,247.085,192.005,1.543,5.15086,191.029,116,20.989,40.176,202.096,8.671,0.09875,330.435,22.496,149.134,238.866,150.199
21/11/2016,140.573,196.454,217.001,141.421,16.761,6.447,27.337,229.515,218.261,184.172,80.05,0.476274,1.350658,248.243,193.172,1.541,5.099008,192.088,116.973,21.072,40.86,205.053,8.809,0.098515,331.39,22.564,150.195,243.024,150.659
